propertycode;ad_characteristics_bathNumber;ad_characteristics_constructedArea;ad_characteristics_hasGarden;ad_characteristics_hasLift;ad_characteristics_hasParking;ad_characteristics_hasSwimmingPool;ad_characteristics_hasTerrace;ad_characteristics_roomNumber;ad_operation;ad_owner_type;price_first;ad_typology;date_insert;latitude;longitude;price_last;price;date_last;distrito;day_insert;day_last;tiempo_venta;vendido
89266953;0.0;228.0;;;;;;;1;2;273600;6;2022-02-24 22:21:23.860580;394.712.405;-0.3851782;273600;273600;2022-03-11 18:37:15.293678;extramurs;24/02/2022;11/03/2022;15;0
89298456;1.0;300.0;;;;;;;2;2;850;6;2022-03-01 14:14:39.198673;394.580.446;-0.3992728;850;850;2022-03-04 22:01:50.573725;patraix;01/03/2022;04/03/2022;3;1
89302130;1.0;65.0;;;;;;;1;1;270000;6;2022-02-24 22:29:27.642797;394.731.213;-0.3785932;270000;270000;2022-03-11 18:38:10.431491;ciutat vella;24/02/2022;11/03/2022;15;0
89302210;2.0;45.0;;;;;;;1;2;37000;6;2022-02-24 20:58:52.755476;394.959.819;-0.3698376;37000;37000;2022-03-11 18:33:04.038987;rascanya;24/02/2022;11/03/2022;15;0
89318614;1.0;197.0;;;;;;;1;1;170000;6;2022-02-24 22:07:01.194691;394.560.537;-0.3897589;170000;170000;2022-03-11 18:37:48.344540;jesús;24/02/2022;11/03/2022;15;0
89338321;1.0;68.0;;;;;;;2;2;600;6;2022-03-01 14:57:10.641675;3.946.910.820.000.000;-0.3822509;600;600;2022-03-04 22:05:36.200860;extramurs;01/03/2022;04/03/2022;3;1
89422130;1.0;50.0;;;;;;;2;2;390;6;2022-03-01 15:55:35.149938;394.864.016;-0.3606881;390;390;2022-03-04 22:09:41.481961;benimaclet;01/03/2022;04/03/2022;3;1
89433440;0.0;267.0;;;;;;;2;2;645;6;2022-03-01 13:38:03.484340;394.939.396;-0.3764355;645;645;2022-03-04 22:00:48.024878;rascanya;01/03/2022;04/03/2022;3;1
89548781;0.0;160.0;;;;;;;1;2;70000;6;2022-02-24 20:49:16.577994;394.937.958;-0.3761303;70000;70000;2022-03-11 18:33:54.889580;rascanya;24/02/2022;11/03/2022;15;0
89555735;1.0;375.0;;;;;;;1;2;371700;6;2022-02-24 21:50:42.386994;394.607.271;-0.3741707;371700;371700;2022-03-11 18:36:42.223741;l'eixample;24/02/2022;11/03/2022;15;0
89630719;1.0;130.0;;;;;;;1;2;52500;6;2022-02-24 22:22:51.337488;394.541.416;-0.3873966;52500;52500;2022-03-11 18:37:19.964623;jesús;24/02/2022;11/03/2022;15;0
89631638;1.0;181.0;;;;;;;1;2;107500;6;2022-02-24 22:46:39.675286;3.946.445.900.000.000;-0.3484225;107500;107500;2022-03-11 18:38:44.847214;camins al grau;24/02/2022;11/03/2022;15;0
89633392;1.0;163.0;;;;;;;1;2;109800;6;2022-02-24 21:07:52.966341;394.473.003;-0.3810303;109800;109800;2022-03-11 18:33:27.903640;quatre carreres;24/02/2022;11/03/2022;15;0
89661172;0.0;361.0;;;;;;;1;2;554000;6;2022-02-24 21:31:02.624883;394.573.803;-0.3969476;554000;554000;2022-03-11 18:34:32.161808;patraix;24/02/2022;11/03/2022;15;0
89666177;1.0;64.0;;;;;;;1;2;52500;6;2022-02-24 20:56:46.502885;395.038.008;-0.3661477;52500;52500;2022-03-11 18:33:31.193443;rascanya;24/02/2022;11/03/2022;15;0
89689381;0.0;118.0;;;;;;;1;2;320000;6;2022-02-24 22:45:22.272557;3.945.556;-0.3452041;320000;320000;2022-03-11 18:38:43.289524;camins al grau;24/02/2022;11/03/2022;15;0
89689383;0.0;118.0;;;;;;;1;2;320000;6;2022-02-24 22:44:47.219373;394.566.975;-0.3422876;320000;320000;2022-03-11 18:38:43.367243;camins al grau;24/02/2022;11/03/2022;15;0
89710249;2.0;285.0;;;;;;;2;1;2200;6;2022-03-01 15:27:11.207257;394.664.439;-0.3584833;2200;2200;2022-03-04 22:06:44.464753;el pla del real;01/03/2022;04/03/2022;3;1
89712581;2.0;375.0;;;;;;;1;2;1200000;6;2022-02-24 21:46:16.478557;394.672.151;-0.3705482;1200000;1200000;2022-03-11 18:35:59.674306;l'eixample;24/02/2022;11/03/2022;15;0
89716864;1.0;138.0;;;;;;;1;2;180000;6;2022-02-24 21:03:40.914204;394.539.303;-0.3609623;180000;180000;2022-03-11 18:33:32.688183;quatre carreres;24/02/2022;11/03/2022;15;0
89716928;2.0;264.0;;;;;;;1;2;145000;6;2022-03-05 21:05:34.700323;394.689.844;-0.3565495;145000;145000;2022-03-11 18:37:24.403773;el pla del real;05/03/2022;11/03/2022;6;0
89728234;1.0;80.0;;;;;;;2;2;1000;6;2022-03-01 15:32:24.382314;394.737.799;-0.3760722;1000;1000;2022-03-04 22:06:42.578944;ciutat vella;01/03/2022;04/03/2022;3;1
89755368;1.0;257.0;;;;;;;2;2;750;6;2022-03-01 14:14:10.951505;39.459.595;-0.4017467;750;750;2022-03-04 22:01:51.082428;patraix;01/03/2022;04/03/2022;3;1
89769649;2.0;35.0;;;;;;;2;2;250;6;2022-03-01 15:36:40.696717;394.677.461;-0.3390421;250;250;2022-03-01 15:34:46.522179;camins al grau;01/03/2022;01/03/2022;0;1
89778452;2.0;202.0;;;;;;;1;2;390000;6;2022-02-24 21:55:13.935986;394.621.453;-0.3681981;390000;390000;2022-03-11 18:35:59.763404;l'eixample;24/02/2022;11/03/2022;15;0
89793481;0.0;1624.0;;;;;;;1;2;1450000;6;2022-02-24 22:39:11.043686;394.724.718;-0.3783772;1450000;1450000;2022-03-11 18:37:25.115897;ciutat vella;24/02/2022;11/03/2022;15;0
89793488;2.0;308.0;;;;;;;1;2;615000;6;2022-02-24 22:38:50.696633;394.742.662;-0.3749423;615000;615000;2022-03-11 18:37:25.700673;ciutat vella;24/02/2022;11/03/2022;15;0
89793636;2.0;344.0;;;;;;;2;2;2000;6;2022-03-01 15:30:55.925428;394.718.147;-0.3814989;2000;2000;2022-03-04 22:06:45.439898;ciutat vella;01/03/2022;04/03/2022;3;1
89794284;0.0;400.0;;;;;;;1;2;380000;6;2022-02-24 23:11:18.707445;394.660.883;-0.3404429;380000;380000;2022-02-24 23:03:25.252705;algirós;24/02/2022;24/02/2022;0;1
89803975;1.0;64.0;;;;;;;1;2;40000;6;2022-02-24 20:52:37.768148;394.940.161;-0.3728515;40000;40000;2022-03-11 18:33:34.699221;rascanya;24/02/2022;11/03/2022;15;0
89804036;2.0;212.0;;;;;;;1;2;185000;6;2022-03-03 04:18:50.130359;394.784.259;-0.3804829;185000;185000;2022-03-11 18:37:25.068365;ciutat vella;03/03/2022;11/03/2022;8;0
89807423;2.0;226.0;;;;;;;2;2;2000;6;2022-03-01 15:09:46.388498;3.945.831.550.000.000;-0.3896871;2000;2000;2022-03-04 22:04:34.469078;jesús;01/03/2022;04/03/2022;3;1
89807982;1.0;93.0;;;;;;;2;2;5000;6;2022-03-01 15:30:08.467568;394.699.527;-0.3723919000000001;5000;5000;2022-03-04 22:06:46.281971;ciutat vella;01/03/2022;04/03/2022;3;1
89821692;1.0;100.0;;;;;;;1;1;59000;6;2022-02-24 22:02:54.732583;39.468.797;-0.410725;59000;59000;2022-03-11 18:35:58.529803;l'olivereta;24/02/2022;11/03/2022;15;0
89823704;0.0;100.0;;;;;;;2;2;700;6;2022-03-01 15:28:03.964143;394.726.705;-0.355689;700;700;2022-03-04 22:06:43.456536;el pla del real;01/03/2022;04/03/2022;3;1
89827917;0.0;110.0;;;;;;;2;1;1100;6;2022-03-01 15:11:27.691532;394.767.998;-0.3721077;1100;1100;2022-03-04 22:07:49.247303;ciutat vella;01/03/2022;04/03/2022;3;1
89828430;2.0;295.0;;;;;;;2;1;900;6;2022-03-01 14:10:43.949183;39.460.936;-0.4032132;900;900;2022-03-04 22:02:38.715717;patraix;01/03/2022;04/03/2022;3;1
89828966;2.0;500.0;;;;;;;1;2;299000;6;2022-02-24 20:52:25.588511;394.944.823;-0.3746389;299000;299000;2022-03-11 18:33:34.795990;rascanya;24/02/2022;11/03/2022;15;0
89830676;0.0;110.0;;;;;;;1;2;90000;6;2022-02-24 21:03:16.768291;3.945.258.010.000.000;-0.3692594;90000;90000;2022-03-11 18:33:32.883518;quatre carreres;24/02/2022;11/03/2022;15;0
89830994;0.0;528.0;;;;;;;2;2;4000;6;2022-03-01 15:18:19.934713;394.712.211;-0.3763868;4000;4000;2022-03-04 22:07:19.929690;ciutat vella;01/03/2022;04/03/2022;3;1
89852203;1.0;91.0;;;;;;;2;2;550;6;2022-03-01 16:06:12.581372;394.702.054;-0.3447212;550;550;2022-03-04 22:10:10.185215;algirós;01/03/2022;04/03/2022;3;1
89869509;1.0;35.0;;;;;;;2;2;350;6;2022-03-01 14:49:20.135875;394.625.254;-0.3804183;350;350;2022-03-01 14:44:47.234053;extramurs;01/03/2022;01/03/2022;0;1
89883635;0.0;320.0;;;;;;;1;2;520000;6;2022-02-24 22:49:38.518942;39.465.936.600.000.000;-0.35111279999999995;520000;520000;2022-03-11 18:38:15.549258;camins al grau;24/02/2022;11/03/2022;15;0
89884008;2.0;54.0;;;;;;;2;2;640;6;2022-03-01 16:10:39.447582;394.668.536;-0.33841370000000004;640;640;2022-03-04 22:10:04.482725;algirós;01/03/2022;04/03/2022;3;1
89901097;2.0;150.0;;;;;;;1;2;67000;6;2022-02-24 23:08:11.009296;395.030.568;-0.4237075;67000;67000;2022-03-11 18:40:07.809963;pobles de l'oest;24/02/2022;11/03/2022;15;0
89920066;2.0;80.0;;;;;;;2;1;900;6;2022-03-01 16:03:56.067990;394.718.924;-0.3478836;900;900;2022-03-04 22:10:13.089699;algirós;01/03/2022;04/03/2022;3;1
89935693;3.0;231.0;;;;;;;1;2;246800;6;2022-02-24 22:09:50.749878;394.635.414;-0.3861518;246800;246800;2022-03-11 18:37:49.460470;extramurs;24/02/2022;11/03/2022;15;0
89939424;2.0;137.0;;;;;;;2;2;800;6;2022-03-04 22:01:19.698922;394.581.592;-0.3564802;800;800;2022-03-04 22:00:17.739382;quatre carreres;04/03/2022;04/03/2022;0;1
89944221;2.0;150.0;;;;;;;1;2;136000;6;2022-02-24 22:05:00.274297;394.728.685;-0.4027444000000001;136000;136000;2022-03-11 18:35:57.988112;l'olivereta;24/02/2022;11/03/2022;15;0
89949666;2.0;174.0;;;;;;;2;2;1500;6;2022-03-01 15:25:39.389588;394.706.968;-0.378625;1500;1500;2022-03-04 22:07:06.617134;ciutat vella;01/03/2022;04/03/2022;3;1
89973094;1.0;150.0;;;;;;;2;2;800;6;2022-03-01 14:44:45.938989;394.672.271;-0.3860947;800;800;2022-03-04 22:06:41.656528;extramurs;01/03/2022;04/03/2022;3;1
89987054;0.0;55.0;;;;;;;1;1;70000;6;2022-02-24 21:21:32.674102;394.760.721;-0.3288483;70000;70000;2022-03-10 11:35:07.811889;poblats marítims;24/02/2022;10/03/2022;14;1
89991432;2.0;398.0;;;;;;;2;2;4500;6;2022-03-01 14:25:26.891573;394.657.592;-0.3670822;4500;4500;2022-03-04 22:03:50.521037;l'eixample;01/03/2022;04/03/2022;3;1
89999738;1.0;200.0;;;;;;;2;1;1200;6;2022-03-01 15:45:47.335770;394.781.552;-0.3986088;1200;1200;2022-03-04 22:08:36.643100;campanar;01/03/2022;04/03/2022;3;1
90012139;1.0;312.0;;;;;;;1;1;115000;6;2022-02-24 21:26:08.889600;394.506.227;-0.4039878;115000;115000;2022-03-11 18:35:04.995261;patraix;24/02/2022;11/03/2022;15;0
90025215;0.0;314.0;;;;;;;1;2;282000;6;2022-02-24 21:26:29.633092;394.670.968;-0.3928014;282000;282000;2022-03-11 18:35:04.779607;patraix;24/02/2022;11/03/2022;15;0
90025729;0.0;293.0;;;;;;;1;2;201500;6;2022-02-24 21:24:39.375035;394.650.967;-0.3903173;201500;201500;2022-03-11 18:35:04.758079;patraix;24/02/2022;11/03/2022;15;0
90069922;1.0;160.0;;;;;;;2;2;4400;6;2022-03-01 14:34:26.469778;394.698.719;-0.3682174;4400;4400;2022-03-04 22:03:12.867204;l'eixample;01/03/2022;04/03/2022;3;1
90076167;1.0;250.0;;;;;;;2;1;850;6;2022-03-01 15:03:21.984335;394.403.787;-0.3878952;850;850;2022-03-04 22:05:36.338707;jesús;01/03/2022;04/03/2022;3;1
90088099;2.0;208.0;;;;;;;1;2;279900;6;2022-02-24 21:45:50.738381;394.523.645;-0.4021006;279900;279900;2022-03-11 18:33:57.154630;patraix;24/02/2022;11/03/2022;15;0
90097277;1.0;376.0;;;;;;;1;2;500250;6;2022-02-24 21:10:40.602302;394.622.787;-0.3619311;500250;500250;2022-03-11 18:33:08.713373;quatre carreres;24/02/2022;11/03/2022;15;0
90097688;3.0;173.0;;;;;;;2;2;1265;6;2022-03-01 15:44:46.745400;3.949.620.770.000.000;-0.4067505;1265;1265;2022-03-04 22:08:13.815031;campanar;01/03/2022;04/03/2022;3;1
90101497;1.0;236.0;;;;;;;1;2;278611;6;2022-02-24 23:04:58.306814;394.763.152;-0.3495561;278611;278611;2022-03-11 18:38:48.537273;algirós;24/02/2022;11/03/2022;15;0
90102262;1.0;115.0;;;;;;;1;2;140000;6;2022-02-24 22:12:34.571912;394.722.908;-0.3902782;140000;140000;2022-03-11 18:37:41.443591;extramurs;24/02/2022;11/03/2022;15;0
90111626;1.0;335.0;;;;;;;1;2;612195;6;2022-02-24 21:18:15.879949;394.687.592;-0.33372490000000005;612195;612195;2022-03-11 18:34:23.524608;poblats marítims;24/02/2022;11/03/2022;15;0
90117421;0.0;110.0;;;;;;;1;1;115000;6;2022-02-24 22:59:28.856311;394.914.458;-0.3576292;115000;115000;2022-03-11 18:38:39.873093;benimaclet;24/02/2022;11/03/2022;15;0
90139201;0.0;1000.0;;;;;;;1;2;1100000;6;2022-02-24 21:39:09.961501;3.948.892;-0.37657;1100000;1100000;2022-03-11 18:35:45.914854;la saïdia;24/02/2022;11/03/2022;15;0
90144725;1.0;49.0;;;;;;;2;2;450;6;2022-03-01 14:07:03.169163;39.488.414;-0.372684;450;450;2022-03-04 22:01:45.149283;la saïdia;01/03/2022;04/03/2022;3;1
90146274;1.0;66.0;;;;;;;1;2;55000;6;2022-02-24 21:41:38.600462;3.948.778.710.000.000;-0.3757959;55000;55000;2022-03-11 18:35:17.150522;la saïdia;24/02/2022;11/03/2022;15;0
90158843;0.0;222.0;;;;;;;1;2;254000;6;2022-02-24 21:50:53.033827;394.645.501;-0.3661596;254000;254000;2022-03-11 18:36:34.435862;l'eixample;24/02/2022;11/03/2022;15;0
90159038;1.0;165.0;;;;;;;1;2;185000;6;2022-02-24 22:25:13.689610;39.471.975;-0.3884477;185000;185000;2022-03-11 18:36:49.739414;extramurs;24/02/2022;11/03/2022;15;0
90175854;4.0;1558.0;;;;;;;1;2;800000;6;2022-02-24 21:32:20.088194;3.946.338.770.000.000;-0.3902713;800000;800000;2022-03-11 18:34:31.535621;patraix;24/02/2022;11/03/2022;15;0
90185337;2.0;170.0;;;;;;;1;2;195000;6;2022-02-24 22:19:10.128415;394.599.623;-0.3848378;195000;195000;2022-03-11 18:37:18.554461;extramurs;24/02/2022;11/03/2022;15;0
90215521;1.0;20.0;;;;;;;2;1;580;6;2022-03-01 14:22:54.839821;3.946.969;-0.3660663;580;580;2022-03-04 22:03:53.606905;l'eixample;01/03/2022;04/03/2022;3;1
90227636;1.0;62.0;;;;;;;2;1;350;6;2022-03-01 14:10:45.870879;394.608.504;-0.4024043;350;350;2022-03-04 22:02:38.680852;patraix;01/03/2022;04/03/2022;3;1
90233267;1.0;50.0;;;;;;;2;2;400;6;2022-03-01 16:08:53.536787;395.019.783;-0.4183175;400;400;2022-03-04 22:10:05.648294;pobles de l'oest;01/03/2022;04/03/2022;3;1
90239851;0.0;2400.0;;;;;;;1;2;7000000;6;2022-02-24 22:45:25.566380;39.458.473;-0.34538420000000003;7000000;7000000;2022-03-11 18:38:43.459799;camins al grau;24/02/2022;11/03/2022;15;0
90249057;2.0;961.0;;;;;;;1;2;1800000;6;2022-02-24 22:24:11.843302;394.521.845;-0.3824952;1800000;1800000;2022-03-11 18:37:16.626775;jesús;24/02/2022;11/03/2022;15;0
90252954;0.0;100.0;;;;;;;1;2;50000;6;2022-02-24 21:36:38.596061;394.862.258;-0.3865404000000001;50000;50000;2022-03-11 18:35:46.590231;la saïdia;24/02/2022;11/03/2022;15;0
90259275;0.0;25.0;;;;;;;2;1;350;6;2022-03-01 14:01:02.172707;394.855.692;-0.3643724;350;350;2022-03-04 22:02:35.660699;la saïdia;01/03/2022;04/03/2022;3;1
90263981;1.0;150.0;;;;;;;2;2;600;6;2022-03-01 16:08:55.501923;395.017.925;-0.4186363;600;600;2022-03-04 22:10:05.621705;pobles de l'oest;01/03/2022;04/03/2022;3;1
90276847;0.0;281.0;;;;;;;1;2;434000;6;2022-02-24 21:08:26.448977;394.438.861;-0.3784220999999999;434000;434000;2022-03-11 18:33:25.040403;quatre carreres;24/02/2022;11/03/2022;15;0
90289111;0.0;168.0;;;;;;;1;2;95400;6;2022-02-24 21:35:18.748568;394.861.445;-0.370854;95400;95400;2022-03-11 18:35:52.869711;la saïdia;24/02/2022;11/03/2022;15;0
90291411;2.0;102.0;;;;;;;2;2;550;6;2022-03-01 14:32:09.512000;394.610.408;-0.3675722;550;550;2022-03-04 22:03:20.297649;l'eixample;01/03/2022;04/03/2022;3;1
90300781;1.0;102.0;;;;;;;1;1;148000;6;2022-02-24 22:15:22.712392;394.666.853;-0.3858185;148000;148000;2022-03-11 18:37:41.491847;extramurs;24/02/2022;11/03/2022;15;0
90318768;1.0;110.0;;;;;;;2;1;500;6;2022-03-01 15:52:11.180347;3.948.875.560.000.000;-0.3942373;500;500;2022-03-04 22:09:39.718562;benicalap;01/03/2022;04/03/2022;3;1
90321390;1.0;114.0;;;;;;;1;2;64500;6;2022-02-24 21:34:52.074448;394.839.032;-0.3756232;64500;64500;2022-03-10 11:35:36.201500;la saïdia;24/02/2022;10/03/2022;14;1
90327430;0.0;340.0;;;;;;;1;2;270000;6;2022-02-24 22:29:29.733016;394.754.511;-0.3713375;270000;270000;2022-03-11 18:38:09.866791;ciutat vella;24/02/2022;11/03/2022;15;0
90338452;0.0;372.0;;;;;;;2;2;2600;6;2022-03-01 15:25:39.921391;394.720.414;-0.3787964;2600;2600;2022-03-04 22:07:06.585501;ciutat vella;01/03/2022;04/03/2022;3;1
90348543;1.0;300.0;;;;;;;2;2;3000;6;2022-03-01 15:31:40.183087;394.699.292;-0.3786752;3000;3000;2022-03-04 22:06:43.314404;ciutat vella;01/03/2022;04/03/2022;3;1
90348601;1.0;486.0;;;;;;;1;2;167700;6;2022-02-24 21:11:09.440261;394.557.911;-0.3774889;167700;167700;2022-03-11 18:33:08.508807;quatre carreres;24/02/2022;11/03/2022;15;0
90357797;1.0;38.0;;;;;;;1;2;59900;6;2022-02-24 21:13:13.195726;3.946.772;-0.331421;59900;59900;2022-03-11 18:34:03.976421;poblats marítims;24/02/2022;11/03/2022;15;0
90359807;1.0;90.0;;;;;;;2;2;450;6;2022-03-01 15:05:41.760910;394.507.238;-0.3903185;450;450;2022-03-04 22:05:33.138088;jesús;01/03/2022;04/03/2022;3;1
90363713;2.0;160.0;;;;;;;2;2;1100;6;2022-03-01 14:53:25.197212;394.669.939;-0.3845808;1100;1100;2022-03-04 22:05:39.683572;extramurs;01/03/2022;04/03/2022;3;1
90373057;1.0;90.0;;;;;;;1;1;120000;6;2022-02-24 23:13:35.353449;394.220.547;-0.3398027;120000;120000;2022-03-11 18:40:10.118254;pobles del sud;24/02/2022;11/03/2022;15;0
90375761;1.0;103.0;;;;;;;2;1;550;6;2022-03-01 16:12:04.216538;394.222.533;-0.33990790000000004;550;550;2022-03-04 22:10:32.333717;pobles del sud;01/03/2022;04/03/2022;3;1
90380552;2.0;267.0;;;;;;;1;2;110000;6;2022-02-24 20:58:54.673674;394.939.474;-0.3764766;110000;110000;2022-03-11 18:33:04.229792;rascanya;24/02/2022;11/03/2022;15;0
90383965;0.0;305.0;;;;;;;2;2;2300;6;2022-03-01 15:41:35.691431;3.946.899.260.000.000;-0.3541946;2300;2300;2022-03-04 22:08:58.481900;camins al grau;01/03/2022;04/03/2022;3;1
90386666;0.0;115.0;;;;;;;1;2;172000;6;2022-02-24 22:38:21.369115;394.675.175;-0.3552447;172000;172000;2022-03-11 18:37:22.260484;el pla del real;24/02/2022;11/03/2022;15;0
90451426;2.0;100.0;;;;;;;2;1;700;6;2022-03-01 15:54:39.838247;3.948.693.970.000.000;-0.3615786;700;700;2022-03-04 22:09:41.889702;benimaclet;01/03/2022;04/03/2022;3;1
90462240;0.0;600.0;;;;;;;2;2;2740;6;2022-03-01 14:44:41.462914;3.946.607.570.000.000;-0.3799639;2740;2740;2022-03-04 22:06:35.685184;extramurs;01/03/2022;04/03/2022;3;1
90478833;2.0;562.0;;;;;;;1;2;595000;6;2022-02-24 21:11:13.214005;394.606.907;-0.3649919;595000;595000;2022-03-11 18:33:08.446487;quatre carreres;24/02/2022;11/03/2022;15;0
90487606;0.0;163.0;;;;;;;2;1;1300;6;2022-03-01 15:35:37.715845;394.609.756;-0.3501365;1300;1300;2022-03-04 22:09:25.968116;camins al grau;01/03/2022;04/03/2022;3;1
90491946;3.0;110.0;;;;;;;1;2;140000;6;2022-02-24 21:36:43.039500;394.898.932;-0.3804261;135000;135000;2022-03-11 18:35:45.706312;la saïdia;24/02/2022;11/03/2022;15;0
90524923;2.0;200.0;;;;;;;2;2;1500;6;2022-03-01 14:32:57.682603;394.628.997;-0.3723527;1500;1500;2022-03-01 14:21:03.049028;l'eixample;01/03/2022;01/03/2022;0;1
90527616;1.0;175.0;;;;;;;2;2;900;6;2022-03-01 14:59:55.932133;394.701.989;-0.3863168;900;900;2022-03-04 22:04:41.512876;extramurs;01/03/2022;04/03/2022;3;1
90530950;2.0;197.0;;;;;;;2;2;850;6;2022-03-01 14:44:47.063343;394.739.049;-0.3879554;850;850;2022-03-04 22:07:50.394850;extramurs;01/03/2022;04/03/2022;3;1
90561741;0.0;526.0;;;;;;;1;2;215000;6;2022-02-24 20:57:19.534597;394.934.512;-0.380277;215000;215000;2022-03-11 18:33:28.437115;rascanya;24/02/2022;11/03/2022;15;0
90575664;1.0;20.0;;;;;;;2;1;300;6;2022-03-01 14:10:47.897235;3.945.987;-0.4000691;300;300;2022-03-04 22:02:38.653792;patraix;01/03/2022;04/03/2022;3;1
90576744;0.0;130.0;;;;;;;2;2;929;6;2022-03-01 15:36:45.730156;3.946.873.370.000.000;-0.3454426;929;929;2022-03-04 22:09:22.701061;camins al grau;01/03/2022;04/03/2022;3;1
90586043;1.0;125.0;;;;;;;2;2;600;6;2022-03-01 15:51:44.582221;394.936.366;-0.3863669;600;600;2022-03-04 22:09:39.916928;benicalap;01/03/2022;04/03/2022;3;1
90586851;1.0;238.0;;;;;;;1;2;106300;6;2022-02-24 22:57:02.646290;395.000.002;-0.3940356;106300;106300;2022-03-11 18:38:39.737616;benicalap;24/02/2022;11/03/2022;15;0
90592110;0.0;268.0;;;;;;;1;2;184900;6;2022-02-24 22:48:05.647471;394.608.472;-0.3428643;184900;184900;2022-03-11 18:38:40.751836;camins al grau;24/02/2022;11/03/2022;15;0
90595212;1.0;70.0;;;;;;;1;2;76500;6;2022-02-24 21:20:19.318152;394.797.929;-0.3291198;76500;76500;2022-03-11 18:33:57.177764;poblats marítims;24/02/2022;11/03/2022;15;0
90605580;3.0;200.0;;;;;;;2;2;1100;6;2022-03-01 16:07:59.593111;394.654.128;-0.334373;1100;1100;2022-03-04 22:10:06.393953;algirós;01/03/2022;04/03/2022;3;1
90605582;1.0;185.0;;;;;;;2;2;1200;6;2022-03-01 16:07:32.706391;394.672.558;-0.33525370000000004;1200;1200;2022-03-04 22:10:06.597904;algirós;01/03/2022;04/03/2022;3;1
90605583;1.0;84.0;;;;;;;2;2;900;6;2022-03-01 15:41:55.343232;394.687.804;-0.3522614;900;900;2022-03-04 22:08:58.343147;camins al grau;01/03/2022;04/03/2022;3;1
90670819;0.0;240.0;;;;;;;1;2;450000;6;2022-02-24 22:13:02.346861;394.717.539;-0.386564;450000;450000;2022-03-11 18:37:24.426669;extramurs;24/02/2022;11/03/2022;15;0
90678771;0.0;214.0;;;;;;;2;1;1500;6;2022-03-01 14:01:45.843971;394.885.644;-0.3694276;1500;1500;2022-03-04 22:02:35.446372;la saïdia;01/03/2022;04/03/2022;3;1
90690462;0.0;223.0;;;;;;;2;2;1833;6;2022-03-01 15:25:00.597080;39.477.215;-0.35323150000000003;1833;1833;2022-03-04 22:06:46.040071;el pla del real;01/03/2022;04/03/2022;3;1
90690474;0.0;233.0;;;;;;;2;2;2058;6;2022-03-01 14:48:37.444673;394.623.004;-0.384698;2058;2058;2022-03-04 22:07:51.572705;extramurs;01/03/2022;04/03/2022;3;1
90690579;0.0;254.0;;;;;;;2;2;2217;6;2022-03-01 15:04:09.185618;39.453.561;-0.3899106;2217;2217;2022-03-04 22:05:35.246126;jesús;01/03/2022;04/03/2022;3;1
90690700;2.0;93.0;;;;;;;1;2;280000;6;2022-02-24 22:32:14.646566;394.716.039;-0.3780625;280000;280000;2022-03-11 18:37:45.466739;ciutat vella;24/02/2022;11/03/2022;15;0
90693340;0.0;173.0;;;;;;;2;2;1017;6;2022-03-01 14:02:33.533067;394.859.326;-0.3781014;1017;1017;2022-03-04 22:01:52.112559;la saïdia;01/03/2022;04/03/2022;3;1
90715418;1.0;98.0;;;;;;;2;2;850;6;2022-03-01 14:14:11.965152;3.946.384.550.000.000;-0.395539;850;850;2022-03-04 22:01:51.019953;patraix;01/03/2022;04/03/2022;3;1
90743133;2.0;166.0;;;;;;;2;2;650;6;2022-03-01 16:08:25.033160;395.007.164;-0.4204598;650;650;2022-03-04 22:10:05.899553;pobles de l'oest;01/03/2022;04/03/2022;3;1
90745810;0.0;314.0;;;;;;;1;2;138700;6;2022-02-24 23:08:05.280205;395.051.786;-0.4234152;138700;138700;2022-03-11 18:40:08.055094;pobles de l'oest;24/02/2022;11/03/2022;15;0
90746000;1.0;195.0;;;;;;;2;2;900;6;2022-03-01 14:53:22.059801;394.720.989;-0.3859168;900;900;2022-03-04 22:05:39.764027;extramurs;01/03/2022;04/03/2022;3;1
90794184;2.0;170.0;;;;;;;1;1;315000;6;2022-02-24 22:41:46.659749;394.684.679;-0.3528884;315000;315000;2022-03-11 18:39:35.668945;camins al grau;24/02/2022;11/03/2022;15;0
90795062;1.0;110.0;;;;;;;2;1;550;6;2022-03-01 14:10:12.090918;394.541.048;-0.3932647;550;550;2022-03-04 22:02:38.959794;patraix;01/03/2022;04/03/2022;3;1
90801784;0.0;215.0;;;;;;;1;2;356000;6;2022-02-24 21:06:47.772031;394.471.984;-0.370691;356000;356000;2022-03-11 18:33:27.519646;quatre carreres;24/02/2022;11/03/2022;15;0
90801987;0.0;210.0;;;;;;;2;2;1200;6;2022-03-01 14:18:22.389737;39.488.751;-0.3691402;1200;1200;2022-03-04 22:01:42.025396;la saïdia;01/03/2022;04/03/2022;3;1
90805196;1.0;125.0;;;;;;;2;2;3300;6;2022-03-01 15:19:40.111379;3.947.322;-0.37308;3300;3300;2022-03-04 22:07:16.901529;ciutat vella;01/03/2022;04/03/2022;3;1
90822224;1.0;100.0;;;;;;;1;1;155000;6;2022-02-24 22:36:40.695814;394.767.719;-0.3718807;155000;155000;2022-03-11 18:37:39.583816;ciutat vella;24/02/2022;11/03/2022;15;0
90823063;0.0;70.0;;;;;;;1;1;38500;6;2022-02-24 23:06:58.931777;395.050.578;-0.4228466;38500;38500;2022-03-11 18:40:08.189358;pobles de l'oest;24/02/2022;11/03/2022;15;0
