id;ad_characteristics_bathNumber;ad_characteristics_constructedArea;ad_characteristics_hasGarden;ad_characteristics_hasLift;ad_characteristics_hasParking;ad_characteristics_hasSwimmingPool;ad_characteristics_hasTerrace;ad_characteristics_roomNumber;ad_condition_isGoodCondition;ad_condition_isNeedsRenovating;ad_operation;ad_owner_type;ad_typology;address_location_x;date_insert;date_update;latitude;longitude;price;url;price_last;date_last;address_location_y;distrito;ascensor;ascensor_bool;planta;vistas;variacion_precio;day_insert;day_last;tiempo_venta;vendido
24707;1.0;75.0;;;;;0.0;2.0;1.0;0.0;1;2;1;"[""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:02:55.295860;2021-12-18 21:02:55.295860;394.632.137;-0.33091609999999994;172000;https://www.idealista.com/inmueble/94294635/;172000;2021-12-30 19:29:00.229404;"[""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;;;1.0;exterior;0;18/12/2021;30/12/2021;12;1
24710;4.0;378.0;1.0;1.0;;;1.0;4.0;1.0;0.0;1;2;1;"[""Barrio Penya-Roja"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:27:25.209438;2022-01-11 21:27:25.209438;394.535.537;-0.3405501;1950000;https://www.idealista.com/inmueble/94295013/;1950000;2022-02-23 11:42:48.641393;"[""Barrio Penya-Roja"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;con ascensor;1.0;;;0;11/01/2022;23/02/2022;43;0
24711;2.0;150.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle de Sant Francesc de Borja"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:29:00.633813;2021-12-30 20:29:00.633813;394.644.033;-0.3829857;378000;https://www.idealista.com/inmueble/94295269/;378000;2022-02-23 11:39:51.871153;"[""Calle de Sant Francesc de Borja"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;sin ascensor;0.0;3.0;;0;30/12/2021;23/02/2022;55;0
24722;2.0;65.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle del Doctor Lluch"", ""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 20:33:42.017603;2021-12-18 20:33:42.017603;394.643.696;-0.3273074;107726;https://www.idealista.com/inmueble/94296052/;107726;2022-02-23 11:22:32.154873;"[""Calle del Doctor Lluch"", ""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;sin ascensor;0.0;4.0;;0;18/12/2021;23/02/2022;67;0
24724;1.0;68.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle del Pare Urbà"", ""Barrio Sant Antoni"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2021-12-30 18:43:06.730447;2021-12-30 18:43:06.730447;394.899.954;-0.3749274;124340;https://www.idealista.com/inmueble/94296092/;101850;2022-02-23 11:26:28.914389;"[""Calle del Pare Urbà"", ""Barrio Sant Antoni"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";la saïdia;sin ascensor;0.0;;;-22490;30/12/2021;23/02/2022;55;0
24729;2.0;106.0;;1.0;0.0;;1.0;4.0;1.0;0.0;1;2;1;"[""Calle de Sant Joan de Déu"", ""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:02:55.863928;2021-12-18 21:02:55.863928;394.786.157;-0.3275975;169900;https://www.idealista.com/inmueble/94296912/;169900;2022-02-23 11:21:36.552637;"[""Calle de Sant Joan de Déu"", ""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;con ascensor;1.0;2.0;exterior;0;18/12/2021;23/02/2022;67;0
24730;2.0;65.0;;0.0;;;1.0;3.0;1.0;0.0;1;2;1;"[""Calle San Juan de la Peña"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:32:40.261227;2021-12-30 17:32:40.261227;394.948.045;-0.3677932;56000;https://www.idealista.com/inmueble/94297012/;56000;2022-01-11 17:46:40.797213;"[""Calle San Juan de la Peña"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;sin ascensor;0.0;;;0;30/12/2021;11/01/2022;12;1
24731;;;1.0;1.0;;1.0;;4.0;;;1;2;10;"[""Calle Borrasca con Avenida Tres Cruces s/n"", ""Barrio Safranar"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2022-01-16 01:37:42.886917;2022-01-16 01:37:42.887087;3.945.601.660.000.000;-0.4003415;113500;https://www.idealista.com/obra-nueva/94297015/;99600;2022-02-21 18:39:23.028814;"[""Calle Borrasca con Avenida Tres Cruces s/n"", ""Barrio Safranar"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;;;;;-13900;16/01/2022;21/02/2022;36;1
24733;2.0;87.0;;1.0;;;;2.0;1.0;0.0;1;2;1;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:54:14.271399;2021-12-30 16:54:14.271399;394.598.202;-0.3799115;260000;https://www.idealista.com/inmueble/94297210/;260000;2022-02-23 11:35:38.598749;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;5.0;exterior;0;30/12/2021;23/02/2022;55;0
24737;1.0;65.0;;0.0;;;1.0;2.0;1.0;0.0;1;2;1;"[""Calle de Daroca"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:32:43.882093;2021-12-30 17:32:43.882093;39.497.862.100.000.000;-0.3696825;68000;https://www.idealista.com/inmueble/94297921/;68000;2022-02-12 12:20:38.068744;"[""Calle de Daroca"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;sin ascensor;0.0;;;0;30/12/2021;12/02/2022;44;1
24746;2.0;133.0;;1.0;1.0;;;3.0;1.0;0.0;1;2;1;"[""Calle Antonio Suárez, 23"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:42:15.046764;2021-12-30 19:42:15.046764;394.695.048;-0.3570173;375000;https://www.idealista.com/inmueble/94299081/;375000;2022-02-23 11:38:55.660518;"[""Calle Antonio Suárez, 23"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
24756;2.0;95.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Avenida Instituto Obrero de Valencia, 7"", ""Urb. wilson lopez campos"", ""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:53:25.374748;2021-12-18 21:53:25.374748;394.549.761;-0.3599031;165000;https://www.idealista.com/inmueble/94300954/;159000;2022-02-16 23:37:16.653304;"[""Avenida Instituto Obrero de Valencia, 7"", ""Urb. wilson lopez campos"", ""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;8.0;exterior;-6000;18/12/2021;16/02/2022;60;1
24757;2.0;160.0;1.0;1.0;1.0;1.0;0.0;3.0;1.0;0.0;1;2;1;"[""Avenida Hermanos Maristas, 28"", ""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:53:26.011015;2021-12-18 21:53:26.011015;394.535.374;-0.3614182;345000;https://www.idealista.com/inmueble/94301199/;355000;2022-02-23 11:16:11.920321;"[""Avenida Hermanos Maristas, 28"", ""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;15.0;exterior;10000;18/12/2021;23/02/2022;67;0
24760;1.0;58.0;;;;;;2.0;1.0;0.0;1;2;1;"[""Barrio El Grau"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:13:21.192741;2021-12-18 21:13:21.192741;394.519.479;-0.3290818;70000;https://www.idealista.com/inmueble/94301315/;70000;2022-02-23 11:24:56.505387;"[""Barrio El Grau"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;;;2.0;;0;18/12/2021;23/02/2022;67;0
24762;2.0;110.0;;1.0;;;;2.0;1.0;0.0;1;2;1;"[""Calle Polo y Peyrolón"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:42:12.061206;2021-12-30 19:42:12.061206;39.471.452;-0.35376840000000004;240000;https://www.idealista.com/inmueble/94301652/;240000;2022-02-23 11:39:56.407057;"[""Calle Polo y Peyrolón"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;;;0;30/12/2021;23/02/2022;55;0
24768;2.0;99.0;0.0;1.0;;0.0;;3.0;1.0;0.0;1;2;1;"[""Calle de la Reina"", ""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:02:56.633596;2021-12-18 21:02:56.633596;394.674.124;-0.3278652;270000;https://www.idealista.com/inmueble/94302267/;270000;2022-02-23 11:14:48.535219;"[""Calle de la Reina"", ""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;con ascensor;1.0;1.0;exterior;0;18/12/2021;23/02/2022;67;0
24775;2.0;137.0;;1.0;1.0;;;3.0;1.0;0.0;1;2;1;"[""Avenida Blasco Ibáñez"", ""Barrio Ciutat Jardí"", ""Distrito Algirós"", ""València"", ""Valencia, València""]";2022-01-11 21:59:57.436251;2022-01-11 21:59:57.436251;394.746.961;-0.34518190000000004;299000;https://www.idealista.com/inmueble/94303067/;299000;2022-02-23 11:52:50.790960;"[""Avenida Blasco Ibáñez"", ""Barrio Ciutat Jardí"", ""Distrito Algirós"", ""València"", ""Valencia, València""]";algirós;con ascensor;1.0;4.0;exterior;0;11/01/2022;23/02/2022;43;0
24777;1.0;76.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""PEDRO CABANES"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:32:46.781439;2021-12-30 17:32:46.781439;394.948.921;-0.3785589;110000;https://www.idealista.com/inmueble/94303623/;110000;2022-02-23 11:12:29.947876;"[""PEDRO CABANES"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;con ascensor;1.0;4.0;exterior;0;30/12/2021;23/02/2022;55;0
24781;2.0;120.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Calle Guillem de Castro"", ""Barrio El Botànic"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:29:02.659145;2021-12-30 20:29:02.659145;394.777.834;-0.3860631;379000;https://www.idealista.com/inmueble/94304096/;379000;2022-02-23 11:39:54.854815;"[""Calle Guillem de Castro"", ""Barrio El Botànic"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;5.0;exterior;0;30/12/2021;23/02/2022;55;0
24791;2.0;185.0;1.0;1.0;1.0;;1.0;4.0;1.0;0.0;1;2;1;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:54:16.028880;2021-12-30 16:54:16.028880;394.650.906;-0.3622466;530000;https://www.idealista.com/inmueble/94305492/;525000;2022-02-23 11:36:06.402065;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;3.0;exterior;-5000;30/12/2021;23/02/2022;55;0
24792;2.0;156.0;;1.0;1.0;;;4.0;1.0;0.0;1;2;1;"[""Calle del Conde de Trénor s/n"", ""Barrio La Seu"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:14:31.255777;2021-12-30 15:14:31.255777;3.947.893.120.000.000;-0.3746717;500000;https://www.idealista.com/inmueble/94305501/;500000;2021-12-30 15:14:18.556286;"[""Calle del Conde de Trénor s/n"", ""Barrio La Seu"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;3.0;exterior;0;30/12/2021;30/12/2021;0;1
24794;1.0;83.0;;1.0;1.0;;;2.0;1.0;0.0;1;2;1;"[""Calle Artes Gráficas"", ""Barrio Exposició"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:42:10.349342;2021-12-30 19:42:10.349342;394.754.427;-0.3624002;275000;https://www.idealista.com/inmueble/94305670/;275000;2022-02-23 11:38:20.785345;"[""Calle Artes Gráficas"", ""Barrio Exposició"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;4.0;exterior;0;30/12/2021;23/02/2022;55;0
24795;2.0;110.0;;1.0;;;;3.0;0.0;1.0;1;2;1;"[""Calle Cabo Jubi"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:24:15.658416;2021-12-30 16:24:15.658416;394.619.526;-0.3689977;210000;https://www.idealista.com/inmueble/94305771/;210000;2022-02-23 11:33:29.983045;"[""Calle Cabo Jubi"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;5.0;exterior;0;30/12/2021;23/02/2022;55;0
24800;2.0;106.0;;1.0;1.0;;1.0;4.0;1.0;0.0;1;2;1;"[""Avenida Ausiás March s/n"", ""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:36:09.178796;2021-12-18 21:36:09.178796;39.448.326;-0.3700265;155000;https://www.idealista.com/inmueble/94306429/;155000;2021-12-30 18:17:09.822544;"[""Avenida Ausiás March s/n"", ""Barrio Malilla"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;4.0;exterior;0;18/12/2021;30/12/2021;12;1
24801;2.0;129.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle de Sevilla"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:54:19.669757;2021-12-30 16:54:19.669757;394.629.706;-0.374146;329000;https://www.idealista.com/inmueble/94306934/;329000;2022-01-27 06:02:45.789012;"[""Calle de Sevilla"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;4.0;exterior;0;30/12/2021;27/01/2022;28;1
24804;1.0;51.0;;1.0;0.0;0.0;;1.0;1.0;0.0;1;2;1;"[""Urb. C/ Rafol"", ""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:47:00.237653;2021-12-30 15:47:00.237653;394.738.448;-0.382123;111500;https://www.idealista.com/inmueble/94307850/;111500;2022-02-23 11:47:47.018197;"[""Urb. C/ Rafol"", ""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;1.0;;0;30/12/2021;23/02/2022;55;0
24806;1.0;67.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle d'Agustí Sales"", ""Barrio La Raiosa"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-11 19:30:43.619313;2022-01-11 19:30:43.619313;3.945.711.170.000.000;-0.3861634;97100;https://www.idealista.com/inmueble/94308063/;97100;2022-01-27 06:10:39.052248;"[""Calle d'Agustí Sales"", ""Barrio La Raiosa"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;sin ascensor;0.0;4.0;;0;11/01/2022;27/01/2022;16;1
24808;2.0;193.0;;1.0;;;;6.0;1.0;0.0;1;2;1;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 15:59:52.649549;2021-12-30 15:59:52.649617;394.669.289;-0.3699525;550000;https://www.idealista.com/inmueble/94308078/;550000;2022-01-19 01:56:29.203822;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;6.0;;0;30/12/2021;19/01/2022;20;1
24809;2.0;165.0;;1.0;1.0;;;2.0;1.0;0.0;1;2;1;"[""Avenida CORTES VALENCIANAS"", ""Urb. ISIS FERNANDEZ MARTIN"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:34:26.821693;2022-01-11 22:34:26.821693;394.914.888;-0.3995226;295000;https://www.idealista.com/inmueble/94308849/;295000;2022-02-23 11:55:38.143633;"[""Avenida CORTES VALENCIANAS"", ""Urb. ISIS FERNANDEZ MARTIN"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;con ascensor;1.0;4.0;exterior;0;11/01/2022;23/02/2022;43;0
24812;1.0;62.0;;1.0;;;;2.0;1.0;0.0;1;2;1;"[""Barrio Sant Marcellí"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-11 19:30:44.453490;2022-01-11 19:30:44.453490;394.467.713;-0.3863231;158000;https://www.idealista.com/inmueble/94309120/;158000;2022-02-23 11:42:19.626459;"[""Barrio Sant Marcellí"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;con ascensor;1.0;2.0;exterior;0;11/01/2022;23/02/2022;43;0
24817;1.0;54.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1;2;1;"[""Avenida Maestro Rodrigo, 86"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-11 20:35:07.749675;2022-01-11 20:35:07.749675;394.906.394;-0.4066031;165000;https://www.idealista.com/inmueble/94310422/;165000;2022-02-23 11:49:25.393186;"[""Avenida Maestro Rodrigo, 86"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";campanar;con ascensor;1.0;1.0;exterior;0;11/01/2022;23/02/2022;43;0
24818;3.0;180.0;;1.0;;;1.0;3.0;1.0;0.0;1;2;1;"[""Avenida puerto, 21"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:50:10.819097;2021-12-30 19:50:10.819097;394.677.369;-0.3580297;349000;https://www.idealista.com/inmueble/94310808/;340000;2022-02-23 11:38:59.598953;"[""Avenida puerto, 21"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;1.0;exterior;-9000;30/12/2021;23/02/2022;55;0
24823;2.0;137.0;0.0;1.0;;;;2.0;1.0;0.0;1;2;1;"[""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2022-01-27 06:06:07.854754;2022-01-27 06:06:07.854783;39.460.177;-0.3835881;260000;https://www.idealista.com/inmueble/94311272/;260000;2022-02-23 11:38:51.597867;"[""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;2.0;exterior;0;27/01/2022;23/02/2022;27;0
24825;1.0;54.0;;1.0;1.0;1.0;;1.0;1.0;0.0;1;2;1;"[""Avenida Maestro Rodrigo"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-11 20:52:17.003885;2022-01-11 20:52:17.003939;394.923.394;-0.4057031;165000;https://www.idealista.com/inmueble/94311861/;165000;2022-01-27 06:18:19.003229;"[""Avenida Maestro Rodrigo"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";campanar;con ascensor;1.0;1.0;exterior;0;11/01/2022;27/01/2022;16;1
24826;2.0;115.0;;1.0;1.0;;;4.0;1.0;0.0;1;2;1;"[""av. giorgeta"", ""Barrio La Raiosa"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-11 19:30:45.160396;2022-01-11 19:30:45.160396;394.577.861;-0.3831569;240000;https://www.idealista.com/inmueble/94312073/;240000;2022-02-23 11:38:11.418540;"[""av. giorgeta"", ""Barrio La Raiosa"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;con ascensor;1.0;6.0;exterior;0;11/01/2022;23/02/2022;43;0
24827;1.0;77.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1;2;1;"[""Barrio Tormos"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2021-12-30 18:33:06.522625;2021-12-30 18:33:06.522625;3.948.768.920.000.000;-0.3789439000000001;104500;https://www.idealista.com/inmueble/94312263/;104500;2022-01-11 19:05:41.129710;"[""Barrio Tormos"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";la saïdia;con ascensor;1.0;2.0;exterior;0;30/12/2021;11/01/2022;12;1
24839;1.0;99.0;;1.0;;;;4.0;1.0;0.0;1;2;1;"[""Calle de Cuenca"", ""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:02:50.677305;2021-12-30 19:02:50.677305;394.607.739;-0.3880373;129000;https://www.idealista.com/inmueble/94314246/;129000;2022-02-23 11:29:17.396781;"[""Calle de Cuenca"", ""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;3.0;exterior;0;30/12/2021;23/02/2022;55;0
24844;2.0;102.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle de Martí l'Humà, 30"", ""Barrio La Petxina"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2022-01-01 11:14:36.282401;2022-01-01 11:14:36.282439;394.694.879;-0.390259;185000;https://www.idealista.com/inmueble/94315814/;169900;2022-02-23 11:38:22.483552;"[""Calle de Martí l'Humà, 30"", ""Barrio La Petxina"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;6.0;exterior;-15100;01/01/2022;23/02/2022;53;0
24869;2.0;113.0;0.0;1.0;0.0;0.0;1.0;4.0;1.0;0.0;1;2;1;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:06:16.037615;2021-12-30 19:06:16.037615;39.465.239;-0.3929987;285000;https://www.idealista.com/inmueble/94318655/;275000;2022-02-23 11:31:16.174114;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;1.0;exterior;-10000;30/12/2021;23/02/2022;55;0
24876;2.0;110.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1;2;1;"[""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:39:45.532073;2021-12-30 19:39:45.532073;39.473.252;-0.3565684;240000;https://www.idealista.com/inmueble/94319165/;240000;2022-02-23 11:38:56.428135;"[""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;sin ascensor;0.0;;;0;30/12/2021;23/02/2022;55;0
24877;2.0;129.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle de Sevilla"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:24:26.532097;2021-12-30 16:24:26.532097;394.631.706;-0.375346;329000;https://www.idealista.com/inmueble/94319199/;329000;2022-02-23 11:33:29.400813;"[""Calle de Sevilla"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;4.0;exterior;0;30/12/2021;23/02/2022;55;0
