"";"baños";"m2";"jardin";"ascensor";"piscina";"terraza";"habitaciones";"a_reformar";"tipo_vendedor";"latitud";"longitud";"url";"precio_final";"distrito";"barrio";"armarios.empotrados";"acceso.adaptado";"aire.acondicionado";"balcon";"trastero";"garaje.incluido";"calefaccion";"planta";"vistas";"variacion_precio";"dias_venta";"planta_cat";"preciom2"
"29";2;131;"0";"1";"0";"0";3;"0";"2";39,4736403;-0,3859316;"https://www.idealista.com/inmueble/37148137/";257000;"extramurs";"el botànic";"1";"1";"1";"0";"0";"0";"0";4;"1";0;0;"Media";1961,8320610687
"30";3;264;"0";"1";"0";"1";7;"0";"2";39,4676544;-0,3691613;"https://www.idealista.com/inmueble/37763777/";550000;"l'eixample";"el pla del remei";"1";"0";"1";"0";"1";"0";"1";2;"1";0;28;"Baja";2083,33333333333
"31";3;236;"0";"1";"0";"1";5;"0";"2";39,4697792;-0,3713876;"https://www.idealista.com/inmueble/37966522/";690000;"ciutat vella";"sant francesc";"1";"0";"1";"0";"1";"1";"0";8;"1";0;49;"Alta";2923,72881355932
"32";1;88;"0";"1";"0";"1";3;"0";"2";39,4815023;-0,3258288;"https://www.idealista.com/inmueble/38237730/";270000;"poblats marítims";"playa de la malvarrosa";"0";"0";"0";"0";"0";"0";"1";4;"1";0;24;"Media";3068,18181818182
"33";1;87;"0";"0";"0";"0";3;"0";"2";39,4524328;-0,404826;"https://www.idealista.com/inmueble/38264905/";101000;"patraix";"sant isidre";"0";"0";"0";"0";"0";"0";"1";4;"1";0;12;"Media";1160,91954022989
"34";1;73;"0";"0";"0";"0";3;"1";"2";39,4995037;-0,3953058;"https://www.idealista.com/inmueble/38334061/";40400;"benicalap";"ciutat fallera";"0";"0";"0";"0";"0";"0";"1";5;"1";0;13;"Alta";553,424657534247
"35";2;135;"0";"0";"0";"0";4;"0";"2";39,4855407;-0,3303074;"https://www.idealista.com/inmueble/38440227/";207000;"poblats marítims";"playa de la malvarrosa";"0";"0";"0";"0";"0";"0";"0";1;"1";0;37;"Baja";1533,33333333333
"36";2;88;"0";"1";"0";"1";2;"0";"2";39,4670353;-0,3742458;"https://www.idealista.com/inmueble/38504616/";1000000;"ciutat vella";"sant francesc";"1";"0";"1";"0";"0";"0";"0";4;"1";0;28;"Media";11363,6363636364
"37";4;276;"0";"1";"0";"0";4;"0";"2";39,4675267;-0,3741884;"https://www.idealista.com/inmueble/38534742/";995000;"l'eixample";"el pla del remei";"1";"0";"1";"0";"0";"1";"0";8;"1";0;28;"Alta";3605,07246376812
"38";1;41;"0";"0";"0";"0";1;"0";"2";39,4763818;-0,3822821;"https://www.idealista.com/inmueble/38927412/";180000;"ciutat vella";"el carme";"1";"0";"1";"0";"0";"0";"1";1;"1";0;28;"Baja";4390,24390243902
"39";1;71;"0";"0";"0";"0";3;"0";"2";39,50054;-0,37002;"https://www.idealista.com/inmueble/38971855/";53000;"rascanya";"els orriols";"0";"0";"1";"0";"0";"0";"0";5;"1";0;25;"Alta";746,478873239437
"40";1;78;"0";"1";"0";"0";1;"0";"2";39,4757845;-0,3802527;"https://www.idealista.com/inmueble/39000858/";244000;"ciutat vella";"el mercat";"1";"0";"1";"0";"1";"0";"0";5;"1";0;28;"Alta";3128,20512820513
"41";2;213;"0";"1";"0";"1";6;"0";"2";39,4646945;-0,3312496;"https://www.idealista.com/inmueble/39028560/";350000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"0";"1";"1";"1";1;"1";0;40;"Baja";1643,19248826291
"42";1;64;"0";"0";"0";"0";2;"0";"2";39,4717517;-0,3284875;"https://www.idealista.com/inmueble/39250456/";130000;"poblats marítims";"el cabanyal-el canyamelar";"0";"0";"0";"0";"0";"0";"1";6;"1";0;60;"Alta";2031,25
"43";1;57;"0";"0";"0";"0";2;"0";"2";39,463824;-0,3726415;"https://www.idealista.com/inmueble/39457302/";149000;"l'eixample";"russafa";"1";"0";"1";"1";"0";"1";"0";2;"1";0;44;"Baja";2614,0350877193
"44";3;264;"0";"1";"0";"0";4;"0";"2";39,4729006;-0,3909519;"https://www.idealista.com/inmueble/39691950/";445000;"extramurs";"la petxina";"1";"1";"1";"1";"0";"0";"1";3;"1";0;51;"Media";1685,60606060606
"45";2;213;"0";"1";"0";"1";4;"0";"2";39,4689336;-0,3691422;"https://www.idealista.com/inmueble/39699615/";1250000;"l'eixample";"el pla del remei";"1";"0";"1";"0";"0";"0";"0";3;"1";0;20;"Media";5868,54460093897
"46";2;155;"0";"1";"0";"0";3;"0";"2";39,4662258;-0,3504577;"https://www.idealista.com/inmueble/39835057/";199900;"camins al grau";"aiora";"0";"0";"0";"0";"0";"0";"0";5;"1";0;37;"Alta";1289,67741935484
"47";2;220;"0";"1";"0";"1";6;"1";"2";39,4700306;-0,3662455;"https://www.idealista.com/inmueble/39922663/";620000;"l'eixample";"el pla del remei";"0";"1";"0";"1";"1";"0";"1";2;"1";0;25;"Baja";2818,18181818182
"48";2;98;"0";"1";"0";"1";4;"1";"1";39,474405;-0,3841661;"https://www.idealista.com/inmueble/39940838/";224950;"extramurs";"el botànic";"1";"1";"0";"1";"0";"1";"0";3;"1";0;28;"Media";2295,40816326531
"49";1;76;"0";"1";"0";"0";3;"0";"2";39,4685155;-0,3894804;"https://www.idealista.com/inmueble/40120090/";158000;"l'olivereta";"nou moles";"1";"0";"0";"0";"0";"0";"0";9;"0";0;16;"Alta";2078,94736842105
"50";1;60;"0";"0";"0";"0";2;"0";"2";39,4528452;-0,3324029;"https://www.idealista.com/inmueble/40526164/";80000;"poblats marítims";"natzaret";"0";"0";"0";"0";"0";"0";"0";1;"1";0;0;"Baja";1333,33333333333
"51";2;118;"0";"1";"0";"0";3;"0";"2";39,4754422;-0,3897423;"https://www.idealista.com/inmueble/81538810/";290000;"extramurs";"el botànic";"1";"0";"1";"1";"0";"0";"1";8;"1";0;28;"Alta";2457,62711864407
"52";4;423;"0";"1";"0";"1";5;"0";"2";39,475083;-0,3729876;"https://www.idealista.com/inmueble/81850895/";2600000;"ciutat vella";"la xerea";"1";"0";"0";"0";"1";"1";"0";6;"1";0;28;"Alta";6146,57210401891
"53";2;166;"0";"1";"0";"0";5;"1";"2";39,474586;-0,373112;"https://www.idealista.com/inmueble/82085224/";770000;"ciutat vella";"sant francesc";"0";"0";"1";"1";"1";"0";"1";6;"1";0;28;"Alta";4638,55421686747
"54";2;87;"0";"1";"0";"0";3;"0";"2";39,473255;-0,3813845;"https://www.idealista.com/inmueble/82144539/";149000;"ciutat vella";"el pilar";"1";"0";"1";"1";"0";"0";"0";3;"1";0;3;"Media";1712,64367816092
"55";2;113;"0";"1";"0";"1";3;"0";"1";39,4576703;-0,3730241;"https://www.idealista.com/inmueble/82184860/";283500;"quatre carreres";"en corts";"1";"1";"1";"1";"1";"0";"0";8;"1";0;12;"Alta";2508,84955752212
"56";2;220;"0";"1";"0";"0";4;"0";"2";39,467492;-0,3682347;"https://www.idealista.com/inmueble/82248607/";1200000;"l'eixample";"el pla del remei";"1";"0";"1";"1";"0";"0";"1";3;"1";0;16;"Media";5454,54545454545
"57";2;155;"0";"1";"0";"1";3;"0";"2";39,4620452;-0,385763;"https://www.idealista.com/inmueble/82323747/";428000;"extramurs";"arrancapins";"0";"0";"0";"0";"1";"1";"0";3;"1";0;0;"Media";2761,29032258065
"58";2;183;"0";"1";"0";"0";4;"1";"2";39,464816;-0,3717955;"https://www.idealista.com/inmueble/82390183/";465000;"l'eixample";"gran vía";"1";"1";"0";"1";"0";"0";"1";5;"1";0;25;"Alta";2540,98360655738
"59";2;100;"0";"1";"0";"0";3;"0";"2";39,4647136;-0,3958071;"https://www.idealista.com/inmueble/82395188/";170000;"patraix";"patraix";"1";"0";"1";"1";"0";"1";"0";3;"1";0;48;"Media";1700
"60";2;80;"0";"1";"0";"1";2;"0";"1";39,4666681;-0,386448;"https://www.idealista.com/inmueble/82529575/";269900;"extramurs";"arrancapins";"1";"0";"1";"0";"0";"0";"1";1;"1";0;44;"Baja";3373,75
"61";1;46;"1";"1";"1";"1";1;"0";"2";39,4954203;-0,3890678;"https://www.idealista.com/inmueble/82541395/";150000;"benicalap";"nou benicalap";"1";"1";"1";"0";"1";"1";"0";5;"1";0;3;"Alta";3260,86956521739
"62";1;87;"0";"1";"0";"0";3;"0";"1";39,464689;-0,384863;"https://www.idealista.com/inmueble/82647438/";215000;"extramurs";"arrancapins";"0";"1";"1";"1";"0";"0";"0";5;"1";0;28;"Alta";2471,26436781609
"63";3;272;"0";"1";"0";"1";6;"0";"2";39,4816091;-0,3621422;"https://www.idealista.com/inmueble/82692110/";600000;"el pla del real";"jaume roig";"1";"0";"1";"1";"0";"1";"1";10;"1";0;41;"Alta";2205,88235294118
"64";2;117;"0";"1";"0";"1";4;"0";"2";39,4624382;-0,4013308;"https://www.idealista.com/inmueble/82882620/";243000;"patraix";"vara de quart";"1";"0";"1";"1";"0";"1";"0";1;"1";0;44;"Baja";2076,92307692308
"65";2;120;"1";"1";"1";"0";3;"0";"2";39,4582188;-0,3481864;"https://www.idealista.com/inmueble/82938085/";450000;"camins al grau";"penya-roja";"1";"1";"1";"1";"0";"1";"1";3;"1";0;8;"Media";3750
"66";1;82;"0";"0";"0";"0";3;"0";"2";39,4878052;-0,3603756;"https://www.idealista.com/inmueble/82985940/";124000;"benimaclet";"benimaclet";"0";"0";"1";"0";"0";"0";"0";4;"1";0;16;"Media";1512,19512195122
"67";2;115;"0";"1";"0";"0";4;"0";"1";39,488437;-0,384216;"https://www.idealista.com/inmueble/83041802/";210000;"la saïdia";"marxalenes";"1";"1";"1";"1";"0";"0";"1";7;"1";0;12;"Alta";1826,08695652174
"68";2;90;"0";"1";"0";"0";3;"0";"2";39,4683206;-0,3739835;"https://www.idealista.com/inmueble/83096836/";350000;"ciutat vella";"sant francesc";"1";"0";"1";"0";"0";"0";"1";5;"1";0;0;"Alta";3888,88888888889
"69";2;140;"0";"1";"0";"0";3;"0";"2";39,4665019;-0,3920436;"https://www.idealista.com/inmueble/83293713/";250000;"patraix";"patraix";"1";"0";"1";"1";"0";"0";"0";5;"1";0;28;"Alta";1785,71428571429
"70";3;180;"0";"1";"0";"1";4;"0";"2";39,4670336;-0,3587348;"https://www.idealista.com/inmueble/83462342/";608000;"el pla del real";"mestalla";"0";"0";"1";"0";"0";"0";"1";5;"1";0;20;"Alta";3377,77777777778
"71";1;56;"0";"0";"0";"0";3;"0";"2";39,4959375;-0,3701623;"https://www.idealista.com/inmueble/83742545/";62000;"rascanya";"els orriols";"0";"0";"0";"0";"0";"0";"0";2;"1";0;28;"Baja";1107,14285714286
"72";3;205;"0";"1";"0";"0";4;"0";"2";39,4671894;-0,361759;"https://www.idealista.com/inmueble/83792898/";875000;"l'eixample";"gran vía";"1";"0";"1";"1";"1";"1";"1";1;"1";0;28;"Baja";4268,29268292683
"73";3;286;"0";"1";"0";"1";6;"0";"2";39,4688082;-0,3765156;"https://www.idealista.com/inmueble/83846782/";565000;"l'eixample";"russafa";"1";"1";"1";"0";"0";"0";"1";8;"1";0;20;"Alta";1975,52447552448
"74";1;100;"0";"1";"0";"0";3;"0";"2";39,4685123;-0,3920955;"https://www.idealista.com/inmueble/84106981/";190000;"extramurs";"la petxina";"0";"0";"1";"0";"1";"0";"0";4;"1";0;0;"Media";1900
"75";1;103;"0";"1";"0";"1";3;"1";"2";39,4654494;-0,383343;"https://www.idealista.com/inmueble/84150369/";220000;"extramurs";"la roqueta";"1";"0";"1";"0";"0";"0";"1";1;"1";0;41;"Baja";2135,92233009709
"76";2;127;"0";"1";"0";"0";2;"0";"2";39,4620492;-0,3860939;"https://www.idealista.com/inmueble/84179643/";220000;"extramurs";"arrancapins";"1";"0";"0";"0";"0";"0";"0";2;"0";0;44;"Baja";1732,28346456693
"77";1;60;"0";"1";"0";"1";2;"0";"2";39,4423953;-0,3902035;"https://www.idealista.com/inmueble/84187164/";75000;"jesús";"sant marcellí";"0";"0";"0";"0";"0";"0";"0";0;"1";0;13;"Baja";1250
"78";4;300;"0";"1";"0";"1";4;"0";"2";39,4658516;-0,3613407;"https://www.idealista.com/inmueble/84346919/";950000;"l'eixample";"gran vía";"1";"0";"1";"0";"1";"0";"0";1;"1";0;41;"Baja";3166,66666666667
"79";2;101;"0";"1";"0";"0";2;"0";"2";39,48534;-0,3810217;"https://www.idealista.com/inmueble/84361985/";260000;"la saïdia";"marxalenes";"0";"0";"0";"0";"0";"0";"0";6;"1";0;0;"Alta";2574,25742574257
"80";2;101;"0";"1";"0";"0";2;"0";"2";39,48534;-0,3810217;"https://www.idealista.com/inmueble/84362017/";256000;"la saïdia";"marxalenes";"0";"0";"0";"0";"0";"0";"0";3;"1";0;0;"Media";2534,65346534653
"81";4;209;"0";"1";"0";"0";4;"0";"2";39,4645894;-0,364059;"https://www.idealista.com/inmueble/84367554/";875000;"l'eixample";"gran vía";"1";"1";"1";"0";"1";"1";"1";1;"1";0;28;"Baja";4186,6028708134
"82";2;115;"0";"1";"0";"1";3;"0";"2";39,4976416;-0,3848216;"https://www.idealista.com/inmueble/84493376/";251000;"benicalap";"nou benicalap";"1";"0";"0";"0";"0";"0";"0";2;"1";0;13;"Baja";2182,60869565217
"83";2;134;"0";"1";"0";"1";4;"0";"2";39,4955416;-0,3842216;"https://www.idealista.com/inmueble/84493516/";280000;"benicalap";"nou benicalap";"1";"0";"0";"0";"0";"0";"0";2;"1";0;8;"Baja";2089,55223880597
"84";2;110;"0";"1";"0";"1";3;"0";"2";39,4961416;-0,3857216;"https://www.idealista.com/inmueble/84493585/";250000;"benicalap";"nou benicalap";"1";"0";"0";"0";"0";"0";"0";1;"1";0;0;"Baja";2272,72727272727
"85";1;130;"0";"1";"0";"1";3;"0";"2";39,4689414;-0,3906583;"https://www.idealista.com/inmueble/84540254/";200000;"l'olivereta";"nou moles";"1";"1";"1";"1";"0";"0";"1";1;"1";0;16;"Baja";1538,46153846154
"86";2;100;"0";"1";"0";"0";4;"0";"2";39,4701597;-0,350368;"https://www.idealista.com/inmueble/84791921/";195000;"algirós";"l'amistat";"0";"0";"0";"1";"0";"0";"0";3;"1";0;29;"Media";1950
"87";1;104;"0";"1";"0";"0";4;"0";"2";39,4694259;-0,3300593;"https://www.idealista.com/inmueble/84836180/";180000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"0";"1";"0";"0";"0";6;"1";0;20;"Alta";1730,76923076923
"88";2;120;"0";"1";"0";"1";3;"0";"2";39,4736537;-0,3449604;"https://www.idealista.com/inmueble/84880089/";210000;"algirós";"ciutat jardí";"0";"1";"1";"1";"0";"0";"0";1;"1";0;10;"Baja";1750
"89";1;75;"0";"1";"0";"0";3;"0";"2";39,4687796;-0,394457;"https://www.idealista.com/inmueble/84954139/";110000;"extramurs";"la petxina";"0";"1";"0";"0";"0";"0";"0";2;"0";0;16;"Baja";1466,66666666667
"90";2;95;"1";"1";"0";"1";3;"0";"2";39,473255;-0,3813845;"https://www.idealista.com/inmueble/84963769/";127000;"ciutat vella";"el pilar";"1";"1";"1";"1";"0";"1";"1";1;"1";-777;21;"Baja";1336,84210526316
"91";2;131;"0";"1";"0";"1";2;"0";"2";39,4637566;-0,3676685;"https://www.idealista.com/inmueble/85021565/";420000;"l'eixample";"russafa";"1";"0";"1";"0";"1";"0";"1";1;"1";0;41;"Baja";3206,10687022901
"92";2;106;"0";"1";"0";"0";4;"0";"2";39,4847203;-0,3699167;"https://www.idealista.com/inmueble/85213703/";155000;"la saïdia";"trinitat";"1";"0";"0";"1";"0";"0";"1";3;"1";0;28;"Media";1462,2641509434
"93";1;70;"0";"0";"0";"0";3;"0";"2";39,4742734;-0,3298593;"https://www.idealista.com/inmueble/85234011/";140000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"0";"0";"0";"0";3;"1";0;13;"Media";2000
"94";1;86;"0";"1";"0";"1";1;"0";"2";39,4940151;-0,373071;"https://www.idealista.com/inmueble/85304348/";165000;"rascanya";"torrefiel";"1";"0";"0";"0";"0";"0";"0";7;"1";0;0;"Alta";1918,60465116279
"95";1;100;"0";"1";"0";"1";2;"0";"1";39,4686;-0,391501;"https://www.idealista.com/inmueble/85397426/";179000;"l'olivereta";"nou moles";"1";"1";"1";"1";"0";"0";"1";10;"1";0;0;"Alta";1790
"96";2;103;"0";"1";"0";"0";4;"0";"2";39,4559764;-0,4040178;"https://www.idealista.com/inmueble/85493909/";150000;"patraix";"vara de quart";"1";"0";"0";"1";"0";"0";"0";2;"1";0;41;"Baja";1456,31067961165
"97";1;80;"0";"0";"0";"0";3;"0";"2";39,4497182;-0,3680078;"https://www.idealista.com/inmueble/85620046/";130000;"quatre carreres";"na rovella";"0";"0";"0";"0";"0";"0";"0";2;"1";0;0;"Baja";1625
"98";1;62;"0";"0";"0";"0";1;"0";"2";39,4843632;-0,3966938;"https://www.idealista.com/inmueble/85621790/";160000;"campanar";"campanar";"0";"0";"1";"1";"0";"0";"1";1;"1";0;37;"Baja";2580,64516129032
"99";1;73;"0";"0";"0";"0";3;"0";"2";39,4917198;-0,3851941;"https://www.idealista.com/inmueble/85635052/";99900;"benicalap";"benicalap";"1";"0";"1";"1";"0";"0";"0";5;"1";0;13;"Alta";1368,49315068493
"100";2;124;"1";"1";"1";"1";3;"0";"2";39,4440846;-0,3890105;"https://www.idealista.com/inmueble/85636118/";320000;"jesús";"sant marcellí";"1";"1";"1";"1";"1";"1";"1";17;"1";0;16;"Alta";2580,64516129032
"101";2;105;"0";"1";"0";"0";3;"0";"1";39,4785175;-0,3279128;"https://www.idealista.com/inmueble/85691911/";178000;"poblats marítims";"playa de la malvarrosa";"1";"0";"1";"1";"0";"0";"1";1;"1";-2000;32;"Baja";1695,2380952381
"102";1;90;"0";"1";"0";"0";3;"0";"2";39,4892276;-0,3900014;"https://www.idealista.com/inmueble/85734826/";159900;"benicalap";"benicalap";"0";"0";"1";"0";"0";"0";"0";1;"1";0;8;"Baja";1776,66666666667
"103";1;91;"0";"1";"0";"1";3;"0";"2";39,4915276;-0,3912014;"https://www.idealista.com/inmueble/85741687/";150000;"benicalap";"benicalap";"1";"0";"0";"1";"0";"0";"0";1;"1";0;23;"Baja";1648,35164835165
"104";2;97;"0";"1";"0";"1";2;"0";"2";39,4771125;-0,3646702;"https://www.idealista.com/inmueble/85768821/";415000;"el pla del real";"exposició";"1";"1";"1";"0";"0";"0";"1";5;"1";0;0;"Alta";4278,35051546392
"105";2;132;"0";"1";"0";"1";4;"0";"2";39,4946416;-0,3823216;"https://www.idealista.com/inmueble/85841302/";293000;"benicalap";"nou benicalap";"1";"0";"0";"0";"0";"0";"0";2;"1";0;39;"Baja";2219,69696969697
"106";2;98;"0";"1";"0";"0";3;"0";"2";39,4557698;-0,3842664;"https://www.idealista.com/inmueble/85842339/";153000;"jesús";"la raiosa";"0";"0";"1";"1";"0";"1";"0";1;"1";0;11;"Baja";1561,22448979592
"107";1;90;"0";"0";"0";"0";3;"0";"2";39,4556054;-0,374046;"https://www.idealista.com/inmueble/85896056/";93000;"quatre carreres";"en corts";"1";"0";"1";"1";"0";"0";"1";3;"1";0;12;"Media";1033,33333333333
"108";2;213;"0";"1";"0";"1";4;"0";"2";39,4690926;-0,3720168;"https://www.idealista.com/inmueble/85990119/";720000;"l'eixample";"el pla del remei";"1";"1";"1";"0";"0";"1";"1";6;"1";0;28;"Alta";3380,28169014085
"109";2;120;"0";"1";"0";"0";3;"0";"2";39,4642043;-0,332259;"https://www.idealista.com/inmueble/86105270/";300000;"poblats marítims";"el grau";"0";"1";"0";"1";"0";"0";"1";5;"1";0;37;"Alta";2500
"110";2;144;"0";"1";"0";"0";2;"0";"2";39,4771348;-0,3811823;"https://www.idealista.com/inmueble/86142476/";350000;"ciutat vella";"el mercat";"0";"0";"0";"1";"1";"0";"0";2;"1";0;44;"Baja";2430,55555555556
"111";1;70;"0";"0";"0";"0";3;"0";"2";39,4749734;-0,3285593;"https://www.idealista.com/inmueble/86180172/";190000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"0";"0";"0";"1";3;"1";0;40;"Media";2714,28571428571
"112";1;87;"0";"0";"0";"0";3;"0";"2";39,4563084;-0,3730317;"https://www.idealista.com/inmueble/86183190/";137000;"quatre carreres";"en corts";"0";"0";"0";"0";"0";"0";"0";0;"1";-7500;37;"Baja";1574,71264367816
"113";1;70;"0";"0";"0";"0";2;"0";"2";39,4671348;-0,3307808;"https://www.idealista.com/inmueble/86228685/";118000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"0";"0";"0";"0";"1";4;"1";0;37;"Media";1685,71428571429
"114";1;88;"0";"0";"0";"1";3;"1";"2";39,4636562;-0,381824;"https://www.idealista.com/inmueble/86274431/";150000;"extramurs";"la roqueta";"1";"0";"0";"0";"0";"0";"0";0;"1";0;16;"Baja";1704,54545454545
"115";2;91;"0";"1";"0";"0";3;"1";"2";39,4876025;-0,3924477;"https://www.idealista.com/inmueble/86310991/";99000;"campanar";"el calvari";"1";"1";"1";"1";"0";"0";"1";1;"1";0;16;"Baja";1087,91208791209
"116";2;102;"0";"1";"0";"1";2;"0";"2";39,4761125;-0,3644702;"https://www.idealista.com/inmueble/86409768/";415000;"el pla del real";"exposició";"1";"0";"1";"0";"0";"0";"0";6;"1";0;0;"Alta";4068,62745098039
"117";1;110;"0";"1";"0";"0";3;"0";"2";39,4493643;-0,3719657;"https://www.idealista.com/inmueble/86416930/";170000;"quatre carreres";"malilla";"1";"0";"1";"1";"0";"0";"0";9;"1";0;25;"Alta";1545,45454545455
"118";1;53;"0";"0";"0";"0";2;"0";"2";39,4526044;-0,3938678;"https://www.idealista.com/inmueble/86653892/";126000;"patraix";"de favara";"1";"0";"1";"1";"0";"0";"1";2;"1";8000;41;"Baja";2377,35849056604
"119";2;95;"1";"1";"1";"1";2;"0";"2";39,4582266;-0,3969456;"https://www.idealista.com/inmueble/86695060/";187300;"patraix";"safranar";"0";"0";"0";"0";"1";"1";"0";2;"1";0;25;"Baja";1971,57894736842
"120";1;150;"0";"0";"0";"1";3;"0";"1";39,4583809;-0,3353516;"https://www.idealista.com/inmueble/86699863/";110000;"poblats marítims";"el grau";"0";"0";"0";"0";"0";"0";"0";1;"0";0;0;"Baja";733,333333333333
"121";1;70;"0";"0";"0";"1";2;"0";"2";39,492112;-0,3849762;"https://www.idealista.com/inmueble/86728164/";83000;"benicalap";"benicalap";"1";"0";"0";"0";"1";"0";"0";0;"1";0;8;"Baja";1185,71428571429
"122";2;90;"0";"1";"0";"0";3;"0";"1";39,456355;-0,390582;"https://www.idealista.com/inmueble/86728209/";200000;"patraix";"de favara";"1";"1";"1";"0";"1";"1";"0";3;"1";0;12;"Media";2222,22222222222
"123";1;94;"0";"1";"0";"0";4;"0";"2";39,4555007;-0,4029794;"https://www.idealista.com/inmueble/86766465/";135000;"patraix";"sant isidre";"1";"1";"0";"1";"0";"0";"0";3;"1";0;0;"Media";1436,17021276596
"124";1;79;"0";"0";"0";"0";3;"1";"2";39,451413;-0,3321036;"https://www.idealista.com/inmueble/86784731/";75000;"poblats marítims";"natzaret";"0";"0";"0";"0";"0";"0";"1";2;"1";0;24;"Baja";949,367088607595
"125";1;98;"0";"0";"0";"0";4;"0";"2";39,470082;-0,3936941;"https://www.idealista.com/inmueble/86896907/";105000;"l'olivereta";"nou moles";"0";"0";"1";"0";"0";"0";"1";3;"1";0;8;"Media";1071,42857142857
"126";2;113;"1";"1";"1";"1";2;"0";"2";39,47262;-0,34144;"https://www.idealista.com/inmueble/86912791/";361000;"algirós";"ciutat jardí";"0";"0";"0";"0";"0";"1";"0";1;"1";0;39;"Baja";3194,69026548673
"127";2;132;"0";"1";"1";"1";3;"0";"2";39,47262;-0,34144;"https://www.idealista.com/inmueble/86912801/";438000;"algirós";"ciutat jardí";"0";"0";"0";"0";"0";"1";"0";9;"1";0;25;"Alta";3318,18181818182
"128";1;107;"0";"1";"0";"0";2;"1";"1";39,4850303;-0,3950165;"https://www.idealista.com/inmueble/86971538/";145000;"benicalap";"benicalap";"0";"1";"1";"1";"0";"0";"0";4;"1";0;39;"Media";1355,14018691589
"129";2;110;"0";"1";"0";"0";2;"0";"2";39,4768125;-0,3678702;"https://www.idealista.com/inmueble/87018286/";415000;"el pla del real";"exposició";"0";"0";"0";"0";"0";"0";"0";5;"1";0;0;"Alta";3772,72727272727
"130";2;107;"0";"1";"0";"0";3;"1";"2";39,4701626;-0,3681104;"https://www.idealista.com/inmueble/87101816/";420000;"l'eixample";"el pla del remei";"0";"0";"1";"0";"0";"0";"0";2;"1";0;0;"Baja";3925,23364485981
"131";2;85;"0";"1";"0";"0";2;"0";"2";39,4519988;-0,3857895;"https://www.idealista.com/inmueble/87113993/";148000;"jesús";"la creu coberta";"1";"1";"0";"1";"1";"1";"1";2;"1";0;4;"Baja";1741,17647058824
"132";1;66;"0";"1";"0";"1";3;"0";"2";39,4940464;-0,3744388;"https://www.idealista.com/inmueble/87149202/";61200;"rascanya";"torrefiel";"1";"1";"0";"1";"0";"0";"1";3;"1";0;0;"Media";927,272727272727
"133";2;90;"0";"1";"0";"0";3;"1";"2";39,4633936;-0,3682304;"https://www.idealista.com/inmueble/87186370/";280000;"l'eixample";"gran vía";"0";"0";"0";"0";"0";"0";"0";5;"1";0;25;"Alta";3111,11111111111
"134";1;84;"0";"0";"0";"0";1;"0";"2";39,4769403;-0,3777041;"https://www.idealista.com/inmueble/87199786/";195000;"ciutat vella";"el carme";"1";"0";"1";"1";"0";"0";"1";1;"1";0;12;"Baja";2321,42857142857
"135";2;150;"0";"1";"0";"0";4;"0";"2";39,4661287;-0,3862574;"https://www.idealista.com/inmueble/87199815/";320000;"extramurs";"arrancapins";"1";"0";"1";"1";"0";"0";"1";5;"1";0;0;"Alta";2133,33333333333
"136";1;88;"0";"0";"0";"0";1;"0";"2";39,4850007;-0,3703358;"https://www.idealista.com/inmueble/87202063/";99000;"la saïdia";"trinitat";"0";"0";"1";"0";"0";"0";"1";0;"1";-11000;44;"Baja";1125
"137";2;125;"0";"1";"0";"0";4;"0";"2";39,476205;-0,3840968;"https://www.idealista.com/inmueble/87214422/";250000;"extramurs";"el botànic";"1";"1";"0";"0";"0";"0";"1";5;"1";0;25;"Alta";2000
"138";2;150;"1";"1";"1";"0";4;"0";"2";39,4528533;-0,3825822;"https://www.idealista.com/inmueble/87228726/";240000;"jesús";"la creu coberta";"1";"1";"0";"1";"0";"1";"0";4;"1";0;39;"Media";1600
"139";1;72;"0";"0";"0";"0";2;"0";"2";39,487168;-0,3642813;"https://www.idealista.com/inmueble/87299374/";96000;"benimaclet";"benimaclet";"0";"0";"0";"0";"0";"0";"0";1;"1";0;5;"Baja";1333,33333333333
"140";1;72;"0";"0";"0";"1";2;"0";"2";39,487768;-0,3680813;"https://www.idealista.com/inmueble/87330232/";96000;"benimaclet";"benimaclet";"0";"1";"0";"1";"0";"0";"1";5;"1";0;8;"Alta";1333,33333333333
"141";1;70;"0";"0";"0";"0";3;"0";"2";39,4733734;-0,3285593;"https://www.idealista.com/inmueble/87340157/";170000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"0";"0";"0";"0";3;"1";0;37;"Media";2428,57142857143
"142";2;104;"0";"1";"0";"0";3;"0";"2";39,4771784;-0,3642888;"https://www.idealista.com/inmueble/87340689/";280000;"el pla del real";"exposició";"1";"1";"1";"0";"0";"0";"1";8;"0";0;28;"Alta";2692,30769230769
"143";1;88;"0";"1";"0";"0";3;"1";"2";39,4852175;-0,3832255;"https://www.idealista.com/inmueble/87357833/";107000;"la saïdia";"marxalenes";"1";"1";"0";"1";"0";"0";"0";8;"1";0;15;"Alta";1215,90909090909
