ba�os;m2;jardin;ascensor;piscina;terraza;habitaciones;a_reformar;tipo_vendedor;precio_final;distrito;armarios.empotrados;acceso.adaptado;aire.acondicionado;balcon;trastero;garaje.incluido;calefaccion;planta;vistas;variacion_precio;dias_venta
1;78;0;0;0;0;2;0;2;75000;quatre carreres;1;0;1;1;0;0;0;3;1;0;27
1;48;0;0;0;0;2;0;2;58000;l'olivereta;0;0;0;0;0;0;0;3;1;0;0
1;86;0;1;0;0;2;0;2;160000;camins al grau;0;1;1;0;0;0;0;7;1;0;39
2;152;1;1;1;1;4;0;2;420000;rascanya;1;0;1;0;0;1;0;3;1;0;20
2;125;0;1;0;0;4;0;2;299000;l'eixample;0;0;1;0;0;0;1;6;1;0;25
1;40;0;0;0;0;1;0;2;90000;poblats marítims;0;0;1;1;0;0;0;1;1;0;3
1;88;0;0;0;0;3;0;2;65000;poblats marítims;0;0;0;0;0;0;1;4;1;0;0
2;83;0;1;0;0;3;0;2;215000;el pla del real;1;0;1;1;0;1;0;5;1;0;20
1;79;0;1;0;0;2;0;2;115000;camins al grau;1;0;0;0;0;0;0;2;1;0;8
1;75;0;0;0;0;3;0;2;68000;rascanya;1;0;1;1;0;0;1;5;0;0;0
1;87;0;0;0;0;3;0;2;125000;algirós;1;0;1;1;1;0;1;1;1;-5000;16
2;150;1;1;1;1;4;0;2;420000;rascanya;1;0;1;0;0;1;1;3;1;0;28
2;135;0;1;0;1;3;0;2;360000;extramurs;1;0;1;0;1;0;1;6;1;0;25
2;120;0;1;0;1;4;0;2;186000;patraix;1;0;1;1;0;0;0;1;1;0;20
1;80;0;1;0;0;3;0;2;75000;rascanya;1;1;1;1;0;0;0;4;1;0;44
1;92;0;1;0;0;2;0;2;225000;l'eixample;1;0;1;0;0;0;0;3;1;0;44
1;115;0;1;0;0;4;1;2;107000;patraix;1;0;1;1;0;0;1;5;0;0;51
2;158;0;1;1;0;4;0;2;195000;patraix;0;0;0;1;0;0;0;6;1;0;20
1;95;0;0;0;0;3;0;2;125000;camins al grau;0;0;1;1;0;0;0;1;1;0;16
2;218;0;1;0;1;4;0;2;675000;l'eixample;0;0;0;0;0;0;0;3;1;0;28
3;218;0;1;0;1;4;0;2;690000;l'eixample;0;0;0;0;0;0;0;4;1;0;28
2;100;0;1;0;0;4;0;2;129000;rascanya;0;0;0;1;0;0;0;3;1;0;28
1;89;0;1;0;0;3;1;2;89000;jesús;1;0;1;0;0;0;0;4;1;0;0
1;65;0;1;0;0;1;0;2;162000;extramurs;0;0;1;0;0;0;1;6;1;0;25
1;81;0;1;0;0;2;0;2;120000;camins al grau;0;0;0;1;0;0;0;2;1;0;4
2;106;0;1;0;0;4;0;1;250000;benimaclet;1;1;1;1;1;0;0;4;1;0;0
1;96;0;0;0;0;2;0;2;339000;ciutat vella;1;0;1;1;1;0;0;2;1;0;0
2;96;0;1;0;0;4;0;2;129000;rascanya;0;0;0;0;0;0;0;3;1;0;41
2;126;0;1;0;0;3;0;1;240000;algirós;1;0;0;0;1;1;0;14;1;0;37
2;89;0;1;0;0;3;0;2;136000;algirós;0;0;1;1;0;0;0;1;1;0;16
1;82;0;0;0;0;3;0;2;69900;poblats marítims;0;0;1;1;0;0;1;3;1;0;0
1;100;0;1;0;1;4;0;2;140000;camins al grau;1;1;1;0;0;1;1;1;1;0;13
2;107;0;1;0;0;3;0;2;199000;poblats marítims;1;1;1;0;0;1;1;3;1;0;0
2;128;0;1;0;0;3;0;2;240000;algirós;1;0;0;0;1;1;1;14;1;0;39
2;131;0;1;0;0;3;0;2;340000;ciutat vella;0;1;1;1;1;0;1;2;1;0;44
2;112;0;0;0;0;3;0;2;229000;l'eixample;1;0;0;1;0;0;0;4;1;0;0
1;82;0;1;0;0;3;0;2;135000;quatre carreres;0;1;1;1;0;0;0;6;1;0;15
2;122;0;1;0;0;3;0;2;235000;l'olivereta;0;0;0;0;0;0;0;1;1;0;8
1;80;0;1;0;0;2;1;2;200000;l'eixample;0;0;0;0;0;0;1;1;1;0;25
1;60;0;1;0;0;2;0;2;69000;rascanya;0;0;1;0;0;0;0;4;1;0;0
2;100;0;1;0;0;4;0;2;196000;patraix;1;0;1;0;0;1;0;2;1;0;12
1;75;0;0;0;0;3;0;2;42600;quatre carreres;1;0;0;0;0;0;1;5;1;0;37
1;140;0;0;0;0;5;1;2;292000;ciutat vella;1;0;0;1;1;0;1;1;1;0;0
1;63;0;1;0;0;3;0;2;98000;camins al grau;0;0;0;0;0;0;1;8;1;-7000;32
2;111;0;1;0;0;1;0;2;450000;ciutat vella;0;0;1;1;0;0;1;1;1;0;44
1;78;0;0;0;0;1;0;2;125000;rascanya;1;1;1;0;0;0;1;0;1;0;28
2;206;0;1;0;1;4;0;2;395000;ciutat vella;1;1;1;1;1;0;1;4;1;0;25
1;105;0;1;0;1;4;0;2;105000;rascanya;0;0;1;1;1;0;1;5;1;0;0
2;98;0;1;0;0;3;0;2;199000;poblats marítims;1;0;1;0;0;0;1;4;1;0;37
2;100;1;1;0;0;3;0;1;215000;benicalap;1;0;1;0;1;1;0;5;1;-5000;16
1;139;0;1;0;0;4;1;2;259900;extramurs;0;1;0;1;0;0;1;7;1;0;0
1;81;0;1;0;0;3;0;2;185000;la saïdia;1;0;1;1;0;0;1;2;1;0;28
1;83;0;1;0;0;3;0;2;165000;camins al grau;1;1;1;1;1;0;1;7;1;0;9
2;167;0;1;0;0;4;0;2;275000;extramurs;1;0;0;0;0;0;1;5;1;-14000;25
2;142;0;1;0;0;3;0;2;207000;benicalap;0;0;0;0;1;1;0;5;1;0;2
2;104;0;1;0;0;3;0;2;194500;quatre carreres;0;0;1;1;0;0;0;4;1;0;24
2;140;0;1;0;0;4;0;2;220000;extramurs;1;0;0;1;0;0;1;1;1;0;20
1;68;0;1;0;0;2;0;2;115000;poblats marítims;0;0;1;1;1;0;1;1;1;0;0
2;151;0;1;0;0;4;0;2;225000;patraix;1;1;0;1;0;0;1;4;1;0;0
3;217;0;1;0;0;4;0;2;690000;l'eixample;1;0;1;1;0;1;1;2;1;0;15
2;145;0;1;0;0;4;0;2;213000;campanar;1;1;0;1;0;0;1;2;1;0;8
1;100;0;0;0;0;4;0;2;105000;jesús;1;0;1;0;0;0;0;2;1;0;13
1;72;0;0;0;0;3;0;2;79463;jesús;0;0;0;0;0;0;1;3;0;0;16
2;164;0;1;0;0;5;0;2;520000;extramurs;1;0;1;0;0;0;1;3;1;0;28
2;129;0;1;0;0;4;0;2;294000;algirós;0;0;0;1;0;0;0;6;1;0;0
1;85;0;1;0;0;3;0;2;130000;camins al grau;1;0;0;0;0;0;0;3;0;0;3
2;92;0;1;0;0;3;0;2;205000;l'eixample;1;0;1;0;0;0;0;5;1;0;2
2;109;0;1;0;0;3;0;2;210000;quatre carreres;0;0;1;0;0;1;0;3;1;0;0
1;95;0;0;0;0;2;0;2;240000;ciutat vella;1;0;1;1;0;0;0;1;1;0;20
1;75;0;1;0;0;3;0;2;144900;la saïdia;0;0;1;1;0;0;0;2;0;0;8
2;155;0;1;0;0;4;1;2;460000;ciutat vella;0;0;0;1;0;0;1;6;1;0;0
1;68;0;1;0;0;2;0;1;170000;l'eixample;1;1;1;1;0;0;0;3;0;0;20
1;67;0;1;0;0;3;0;2;100000;poblats marítims;0;0;1;0;0;0;0;4;0;0;27
2;107;0;1;0;0;3;0;2;229000;algirós;1;0;0;1;0;0;0;6;1;-10000;3
2;151;0;1;0;1;3;0;2;299000;la saïdia;1;1;1;1;0;0;0;7;1;0;41
2;89;0;1;0;0;3;0;2;176000;l'olivereta;1;0;1;1;0;0;1;5;1;0;16
2;135;0;1;0;0;4;0;2;300000;ciutat vella;1;1;0;1;1;1;1;4;1;0;28
1;75;0;1;0;0;3;0;2;120000;quatre carreres;1;1;0;0;0;0;0;3;1;0;40
2;136;0;1;0;1;3;0;2;708500;extramurs;0;0;0;0;0;0;0;5;1;0;0
2;45;0;0;0;0;1;0;2;110500;poblats marítims;0;1;0;0;0;0;1;2;1;0;12
1;133;0;1;0;1;4;1;2;265000;l'eixample;1;0;0;1;0;0;0;1;1;0;28
1;64;0;0;0;0;3;0;2;60000;rascanya;1;0;1;0;0;0;0;4;1;0;3
1;40;0;0;0;0;1;0;2;90000;poblats marítims;0;0;1;1;0;0;0;1;1;0;0
2;142;0;1;0;0;4;0;2;299000;l'eixample;0;1;1;0;0;1;1;6;1;0;25
1;47;0;0;0;0;2;1;2;41000;l'olivereta;0;0;0;1;0;0;0;3;1;0;29
1;115;0;1;0;0;4;1;2;139000;poblats marítims;0;0;0;0;0;0;0;2;1;0;60
1;52;0;1;0;0;1;0;2;88000;patraix;0;0;1;0;0;0;1;4;1;0;0
2;105;0;1;0;0;3;0;2;229000;algirós;1;0;0;1;0;0;0;6;1;-10000;16
2;107;0;1;0;0;3;0;2;229000;algirós;1;0;0;1;0;0;0;6;1;0;0
1;99;0;1;0;1;4;1;2;119900;quatre carreres;1;0;0;1;0;0;0;5;1;0;0
2;85;0;1;0;0;3;0;2;215000;el pla del real;0;0;0;1;0;1;1;5;1;0;16
2;130;0;1;0;0;3;0;2;490000;el pla del real;1;0;1;1;0;1;0;4;1;0;0
1;65;0;0;0;0;4;0;2;64700;rascanya;0;0;0;1;0;0;0;3;1;0;41
2;116;0;1;0;0;2;0;2;350000;ciutat vella;1;0;1;1;0;0;1;5;1;0;41
2;115;0;1;0;0;4;0;2;115000;rascanya;0;0;0;0;0;0;1;2;1;0;25
1;69;0;1;0;0;3;0;2;93000;l'olivereta;0;0;0;1;0;0;1;2;1;0;16
2;105;0;1;0;0;3;0;2;195500;patraix;1;0;1;1;0;1;0;2;1;0;28
2;137;0;1;0;0;4;0;2;138000;rascanya;1;0;1;1;0;0;1;2;1;0;20
1;67;0;1;0;0;1;0;2;119900;camins al grau;1;0;1;1;0;0;0;6;0;0;16
2;85;0;1;1;0;2;0;2;265000;campanar;1;1;0;1;0;1;1;12;1;-5000;39
2;145;1;1;1;1;4;0;2;445000;campanar;1;0;1;0;1;1;1;8;1;0;16
2;105;0;1;0;0;3;0;2;195500;patraix;1;1;0;1;0;1;1;2;1;0;28
2;121;0;1;0;0;3;0;2;320000;rascanya;0;0;0;0;0;0;0;2;1;0;12
1;60;0;0;0;1;1;0;2;130000;l'eixample;1;0;1;0;0;0;1;3;1;0;28
1;89;0;0;0;0;3;0;2;165000;extramurs;1;0;1;1;0;0;1;2;1;0;25
2;90;0;1;0;0;3;0;2;159000;l'olivereta;1;1;0;1;0;0;0;7;1;0;32
1;104;0;1;0;0;2;0;2;260000;extramurs;1;1;1;1;0;0;1;4;1;0;26
1;67;0;1;0;0;1;0;2;119900;camins al grau;1;0;1;1;0;0;0;6;0;0;16
1;90;0;1;0;0;3;1;2;165000;poblats marítims;0;0;0;0;0;0;1;4;1;0;63
1;76;0;0;0;0;4;0;2;190000;poblats marítims;0;0;0;1;0;0;1;1;1;0;28
2;95;0;1;0;1;3;0;2;250000;extramurs;1;1;1;0;1;0;1;1;0;0;12
2;138;0;1;0;0;5;1;2;222000;extramurs;1;1;0;0;0;0;1;2;1;0;26
1;92;0;1;0;1;3;1;2;92500;benicalap;0;0;1;1;0;0;0;1;1;0;0
1;70;0;0;0;0;1;0;1;149000;ciutat vella;0;0;1;0;0;0;1;0;1;0;0
1;38;0;0;0;0;1;0;2;81000;poblats marítims;1;0;0;1;0;0;0;4;1;0;12
2;153;0;1;0;0;5;0;2;334000;ciutat vella;1;0;0;0;1;0;1;6;1;0;28
2;130;0;1;0;0;3;0;2;160000;l'olivereta;1;1;1;1;0;0;1;6;1;0;39
1;102;0;1;0;0;4;0;2;109000;patraix;1;0;0;1;0;0;0;5;1;0;0
1;65;0;1;0;0;1;0;2;119900;patraix;1;0;1;0;0;0;0;2;0;0;8
1;79;0;1;0;0;3;1;2;139000;algirós;0;0;0;0;0;0;0;7;1;0;13
2;120;1;1;1;1;3;0;2;349000;campanar;0;0;1;0;1;1;1;4;1;0;13
2;77;0;1;0;0;3;0;2;176000;l'olivereta;0;0;1;1;0;0;0;5;1;0;8
2;99;0;1;0;0;4;0;2;164000;extramurs;0;0;0;0;0;0;0;4;0;0;14
2;108;0;1;0;1;4;0;2;165000;quatre carreres;1;0;0;1;0;0;0;1;1;0;12
2;117;0;1;0;1;3;0;2;194500;jesús;0;0;0;0;0;0;0;2;1;0;14
2;76;0;0;0;0;2;0;2;165000;ciutat vella;0;0;0;1;0;0;0;3;1;0;0
2;105;0;1;0;0;3;0;2;259000;poblats marítims;1;1;1;0;1;0;1;9;1;0;40
2;78;0;0;0;0;1;0;2;154000;ciutat vella;0;0;0;0;0;0;1;0;1;0;28
1;63;0;0;0;0;4;0;2;85000;patraix;0;0;0;0;0;0;1;2;1;0;25
2;115;0;1;0;0;4;1;2;281200;extramurs;1;1;0;1;0;0;0;5;1;0;26
2;104;0;1;0;0;4;0;2;250000;algirós;1;1;1;1;0;1;1;9;1;0;8
2;120;0;1;0;0;3;0;2;182000;poblats marítims;1;1;1;1;0;1;1;1;1;2000;63
2;105;0;1;0;1;3;0;2;220000;extramurs;1;1;1;0;1;0;1;1;0;0;26
1;95;0;1;0;0;4;0;2;139900;patraix;1;1;1;1;0;0;1;4;1;0;48
1;65;0;1;0;0;2;0;2;69900;rascanya;0;0;0;0;0;0;0;1;1;0;51
1;140;0;0;0;1;3;0;1;120000;pobles de l'oest;1;0;0;0;0;0;1;2;1;0;2
1;68;0;1;0;1;1;0;1;175000;pobles del sud;1;0;1;0;1;0;0;1;1;0;0
2;119;0;1;0;0;3;0;2;140000;pobles de l'oest;1;1;1;1;0;0;1;3;1;-1000;16
1;110;1;1;1;1;3;0;1;139000;pobles del sud;1;0;0;0;0;1;0;2;1;0;28
2;77;1;1;0;1;3;0;1;130000;pobles del sud;1;0;1;0;0;0;0;4;1;0;49
1;40;0;1;0;1;1;0;1;115000;pobles del sud;0;1;0;0;1;0;0;3;1;0;0
1;62;0;1;0;1;2;1;1;68000;pobles del sud;0;1;0;0;0;0;1;0;1;0;0
2;139;1;1;1;1;4;0;1;280000;pobles del sud;1;0;0;0;0;1;0;3;1;0;44
2;100;0;1;0;1;4;0;2;210000;pobles del sud;1;0;0;0;0;1;0;10;1;-30000;20
1;84;0;1;0;0;2;0;2;111600;pobles del sud;1;1;0;0;0;1;0;14;1;0;41
1;98;0;1;0;0;3;0;2;93000;pobles del sud;0;0;1;1;0;0;0;4;1;0;44
2;100;1;1;1;1;3;0;2;165000;pobles del sud;1;1;1;0;0;1;0;1;1;0;28
1;85;0;0;0;0;4;1;2;48200;pobles del sud;0;0;0;1;0;0;0;3;1;0;28
1;91;0;1;0;0;2;0;2;111600;pobles del sud;0;1;0;0;0;1;1;14;1;0;28
1;93;0;1;0;1;3;0;1;94500;pobles de l'oest;1;1;1;1;0;0;0;1;1;0;8
1;107;0;1;0;1;4;0;2;87000;pobles de l'oest;0;0;1;1;0;0;0;1;1;0;4
1;80;0;1;0;0;2;0;2;85000;pobles del sud;1;1;0;1;0;0;1;2;1;0;44
1;85;0;1;0;0;4;0;1;75000;pobles del sud;0;0;0;1;0;0;0;3;1;0;0
2;97;0;1;0;1;3;1;2;99000;pobles de l'oest;0;0;0;0;0;0;0;1;1;0;0
2;104;0;1;0;0;3;0;2;125000;pobles del sud;1;1;1;1;0;0;1;3;1;0;28
1;120;1;0;1;1;2;0;2;290000;pobles del sud;1;0;1;0;0;1;1;2;1;0;28
2;176;0;1;0;0;3;0;2;146500;pobles del sud;1;0;0;1;1;1;1;4;1;0;51
1;85;0;1;0;0;2;0;2;108990;pobles del sud;1;0;1;0;1;1;1;1;1;0;12
1;84;0;1;0;0;2;0;2;111600;pobles del sud;1;1;0;0;0;1;0;14;1;0;28
2;100;1;1;0;0;3;0;2;109000;pobles del sud;1;0;0;1;1;1;1;3;1;0;3
2;138;0;0;0;0;4;1;2;89900;pobles del nord;0;0;1;1;0;0;0;2;1;0;16
2;125;1;1;1;1;4;0;2;240000;pobles del sud;1;1;0;0;1;1;0;1;1;0;41
1;60;0;0;0;0;2;0;2;95000;pobles del sud;0;0;0;1;0;0;0;1;1;5000;51
1;99;0;1;0;0;2;0;2;145000;pobles del sud;1;1;0;1;0;1;1;18;1;0;12
1;84;0;1;0;0;2;0;2;111600;pobles del sud;1;0;0;0;0;1;0;14;1;1600;44
2;99;0;1;0;1;3;0;2;127000;pobles del sud;1;0;1;0;0;0;1;4;1;0;16
1;110;1;1;1;0;3;0;2;139000;pobles del sud;1;0;0;1;0;1;0;2;1;0;49
2;115;1;1;1;1;2;0;2;185000;pobles del sud;1;0;1;1;0;1;0;1;1;0;28
2;93;0;1;0;1;3;0;2;155000;pobles del sud;0;1;0;1;0;0;0;1;1;0;12
1;99;1;1;1;1;2;0;2;170000;pobles del sud;0;1;0;0;0;1;1;14;1;0;0
1;74;0;0;0;0;2;0;2;58000;pobles del sud;0;1;0;0;0;0;1;1;1;-3000;49
2;111;0;1;0;0;4;0;2;96000;pobles del nord;1;1;0;1;0;0;0;2;1;0;4
2;75;0;1;0;1;2;1;2;110000;pobles del sud;1;0;0;0;0;1;0;0;1;0;41
2;105;0;1;0;0;4;0;2;119500;pobles de l'oest;1;1;1;1;0;0;0;3;1;0;0
1;70;0;0;0;0;3;0;2;52000;pobles del sud;0;1;0;0;0;0;1;2;0;0;49
1;139;0;0;0;1;1;0;2;70000;pobles del sud;0;1;0;0;1;0;0;0;0;-3000;28
2;100;0;0;0;0;5;1;2;80000;pobles de l'oest;0;0;0;0;0;0;1;3;1;0;16
1;64;0;0;0;0;3;1;2;58100;pobles de l'oest;0;0;0;1;0;0;1;2;1;0;8
1;77;0;1;0;0;2;0;2;99000;pobles del sud;1;1;1;0;1;1;0;0;1;0;51
1;57;0;0;0;0;2;0;2;55000;pobles de l'oest;1;0;0;1;0;0;0;5;1;0;32
1;86;0;1;0;1;2;0;2;115000;pobles del sud;1;0;1;0;0;0;1;2;1;0;0
2;120;0;1;0;1;3;0;2;115000;pobles de l'oest;0;0;0;0;0;0;1;5;1;0;8
2;90;0;0;0;1;3;1;1;118000;pobles del sud;1;0;0;0;1;1;0;1;1;0;12
1;70;0;0;0;0;3;0;2;65000;pobles del sud;0;0;1;0;0;0;0;2;1;0;16
1;68;0;1;1;1;3;0;2;166000;pobles del sud;0;0;0;0;0;1;0;3;1;0;28
1;50;0;1;0;0;1;0;2;75000;pobles del sud;0;0;0;0;0;0;0;1;1;0;0
2;114;0;1;0;0;4;1;2;127000;pobles del sud;1;0;1;1;0;0;0;3;1;0;44
2;85;0;1;0;0;3;0;1;160000;pobles del sud;1;0;1;1;1;1;0;9;1;0;0
2;114;0;1;0;0;4;1;2;134000;pobles del sud;1;0;0;1;0;0;1;3;1;0;44
2;141;1;1;1;1;2;0;2;485000;pobles del sud;1;0;1;0;1;0;1;10;1;0;44
2;131;0;0;0;0;3;0;2;220000;pobles de l'oest;1;0;1;0;1;1;0;1;1;0;8
1;64;0;0;0;1;2;0;2;79900;pobles del sud;0;0;0;0;0;0;0;4;1;0;20
1;56;1;1;1;0;1;0;2;123000;pobles del sud;1;1;1;0;0;0;1;2;1;0;0
2;112;0;1;0;0;4;0;2;150000;pobles del sud;1;0;1;1;0;0;0;4;1;0;25
2;100;0;1;0;0;3;0;2;123000;pobles de l'oest;1;0;0;0;0;0;1;5;1;0;4
2;90;0;1;0;0;3;0;2;115000;pobles de l'oest;1;1;0;0;1;1;1;1;1;0;29
1;71;0;0;0;0;2;0;2;61000;pobles del sud;0;0;0;0;0;0;1;1;1;0;28
1;68;0;0;0;0;3;0;2;52000;pobles del sud;0;0;0;0;0;0;1;2;1;0;41
2;120;0;1;0;0;3;0;2;140000;pobles de l'oest;1;1;0;0;1;1;1;3;1;0;16
1;73;0;1;0;1;3;0;2;109000;pobles del sud;1;0;0;1;0;0;0;1;1;0;28
1;74;0;0;0;0;2;0;2;70000;pobles del sud;1;0;0;1;0;0;0;3;1;0;28
1;85;0;1;1;1;2;0;2;234000;pobles del sud;1;0;0;0;0;0;1;7;1;0;49
1;70;0;1;0;0;3;0;2;73600;pobles del sud;0;0;0;1;0;0;0;2;1;0;0
